viewport_frames,current_optimal_res,buffer_health,state,playback_progress,timestamp,has_ads,ads_duration,init_time,network_estimate_kbps,network_activity
1136x639 / 0 dropped of 201Current /,1280x720@24 / 1280x720@24,20.12,8,8.21,1633933505.749324,False,0,1633933490.4003253,10309,0
1136x639 / 0 dropped of 213Current /,1280x720@24 / 1280x720@24,19.62,8,8.71,1633933506.2517247,False,0,1633933490.4003253,10309,16
1136x639 / 0 dropped of 225Current /,1280x720@24 / 1280x720@24,36.22,8,9.21,1633933506.7607183,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 237Current /,1280x720@24 / 1280x720@24,35.72,8,9.71,1633933507.2645755,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 249Current /,1280x720@24 / 1280x720@24,35.21,8,10.22,1633933507.7696695,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 261Current /,1280x720@24 / 1280x720@24,34.71,8,10.71,1633933508.2779417,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 273Current /,1280x720@24 / 1280x720@24,34.21,8,11.22,1633933508.784955,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 285Current /,1280x720@24 / 1280x720@24,33.71,8,11.72,1633933509.2891185,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 297Current /,1280x720@24 / 1280x720@24,33.21,8,12.22,1633933509.7960417,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 309Current /,1280x720@24 / 1280x720@24,32.71,8,12.72,1633933510.3022068,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 321Current /,1280x720@24 / 1280x720@24,32.2,8,13.23,1633933510.8087327,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 333Current /,1280x720@24 / 1280x720@24,31.7,8,13.73,1633933511.3147025,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 345Current /,1280x720@24 / 1280x720@24,31.2,8,14.23,1633933511.822006,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 358Current /,1280x720@24 / 1280x720@24,30.7,8,14.73,1633933512.3299117,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 370Current /,1280x720@24 / 1280x720@24,30.2,8,15.23,1633933512.8363843,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 382Current /,1280x720@24 / 1280x720@24,29.69,8,15.73,1633933513.3459315,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 394Current /,1280x720@24 / 1280x720@24,29.19,8,16.23,1633933513.842547,False,0,1633933490.4003253,9904,0
1136x639 / 0 dropped of 405Current /,1280x720@24 / 1280x720@24,33.31,8,16.74,1633933514.3558002,False,0,1633933490.4003253,22366,292
1136x639 / 0 dropped of 417Current /,1280x720@24 / 1280x720@24,32.81,8,17.24,1633933514.8699439,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 429Current /,1280x720@24 / 1280x720@24,32.31,8,17.74,1633933515.3707247,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 441Current /,1280x720@24 / 1280x720@24,31.81,8,18.24,1633933515.8763533,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 453Current /,1280x720@24 / 1280x720@24,31.31,8,18.74,1633933516.388936,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 465Current /,1280x720@24 / 1280x720@24,58.01,8,19.24,1633933516.892749,False,0,1633933490.4003253,22366,522
1136x639 / 0 dropped of 477Current /,1280x720@24 / 1280x720@24,57.51,8,19.74,1633933517.4020712,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 489Current /,1280x720@24 / 1280x720@24,57.01,8,20.25,1633933517.901467,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 501Current /,1280x720@24 / 1280x720@24,56.51,8,20.75,1633933518.409489,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 514Current /,1280x720@24 / 1280x720@24,56.01,8,21.25,1633933518.913074,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 526Current /,1280x720@24 / 1280x720@24,55.51,8,21.75,1633933519.4225223,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 538Current /,1280x720@24 / 1280x720@24,55.0,8,22.25,1633933519.9317322,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 550Current /,1280x720@24 / 1280x720@24,54.5,8,22.75,1633933520.4369314,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 562Current /,1280x720@24 / 1280x720@24,54.0,8,23.25,1633933520.9409559,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 574Current /,1280x720@24 / 1280x720@24,53.5,8,23.75,1633933521.4490254,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 586Current /,1280x720@24 / 1280x720@24,53.0,8,24.25,1633933521.955018,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 598Current /,1280x720@24 / 1280x720@24,52.5,8,24.75,1633933522.4614267,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 610Current /,1280x720@24 / 1280x720@24,52.0,8,25.25,1633933522.9696448,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 622Current /,1280x720@24 / 1280x720@24,51.5,8,25.76,1633933523.4740777,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 634Current /,1280x720@24 / 1280x720@24,51.0,8,26.26,1633933523.9811,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 646Current /,1280x720@24 / 1280x720@24,50.5,8,26.76,1633933524.4941716,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 658Current /,1280x720@24 / 1280x720@24,50.0,8,27.26,1633933524.994581,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 670Current /,1280x720@24 / 1280x720@24,49.5,8,27.77,1633933525.5003505,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 682Current /,1280x720@24 / 1280x720@24,48.96,8,28.27,1633933526.021523,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 694Current /,1280x720@24 / 1280x720@24,48.46,8,28.77,1633933526.5175698,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 706Current /,1280x720@24 / 1280x720@24,47.96,8,29.27,1633933527.019357,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 718Current /,1280x720@24 / 1280x720@24,47.46,8,29.77,1633933527.524478,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 730Current /,1280x720@24 / 1280x720@24,46.96,8,30.28,1633933528.037059,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 742Current /,1280x720@24 / 1280x720@24,46.46,8,30.78,1633933528.537615,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 754Current /,1280x720@24 / 1280x720@24,45.95,8,31.28,1633933529.0428267,False,0,1633933490.4003253,22366,0
1136x639 / 0 dropped of 767Current /,1280x720@24 / 1280x720@24,45.45,8,31.78,1633933529.5579796,False,0,1633933490.4003253,22366,1
1136x639 / 0 dropped of 779Current /,1280x720@24 / 1280x720@24,47.75,8,32.28,1633933530.0565846,False,0,1633933490.4003253,32901,512
1136x639 / 0 dropped of 791Current /,1280x720@24 / 1280x720@24,47.25,8,32.78,1633933530.5689015,False,0,1633933490.4003253,32901,0
1136x639 / 0 dropped of 803Current /,1280x720@24 / 1280x720@24,46.75,8,33.28,1633933531.0686984,False,0,1633933490.4003253,32901,0
1136x639 / 0 dropped of 815Current /,1280x720@24 / 1280x720@24,46.25,8,33.78,1633933531.5747137,False,0,1633933490.4003253,32901,0
1136x639 / 0 dropped of 827Current /,1280x720@24 / 1280x720@24,75.75,8,34.28,1633933532.07925,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 839Current /,1280x720@24 / 1280x720@24,75.25,8,34.78,1633933532.5860538,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 851Current /,1280x720@24 / 1280x720@24,74.75,8,35.29,1633933533.0912058,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 863Current /,1280x720@24 / 1280x720@24,74.24,8,35.79,1633933533.6062126,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 875Current /,1280x720@24 / 1280x720@24,73.74,8,36.29,1633933534.106669,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 887Current /,1280x720@24 / 1280x720@24,73.24,8,36.79,1633933534.6178823,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 899Current /,1280x720@24 / 1280x720@24,72.74,8,37.29,1633933535.1171746,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 911Current /,1280x720@24 / 1280x720@24,72.24,8,37.79,1633933535.6219354,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 923Current /,1280x720@24 / 1280x720@24,71.74,8,38.29,1633933536.1384985,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 935Current /,1280x720@24 / 1280x720@24,71.24,8,38.79,1633933536.6362634,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 947Current /,1280x720@24 / 1280x720@24,70.74,8,39.29,1633933537.1484714,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 958Current /,1280x720@24 / 1280x720@24,70.23,8,39.79,1633933537.657899,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 971Current /,1280x720@24 / 1280x720@24,69.73,8,40.3,1633933538.1564984,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 983Current /,1280x720@24 / 1280x720@24,69.23,8,40.8,1633933538.668191,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 995Current /,1280x720@24 / 1280x720@24,68.73,8,41.3,1633933539.169908,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1007Current /,1280x720@24 / 1280x720@24,68.23,8,41.8,1633933539.6770933,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1019Current /,1280x720@24 / 1280x720@24,67.73,8,42.3,1633933540.1824915,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1031Current /,1280x720@24 / 1280x720@24,67.23,8,42.8,1633933540.6833377,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1043Current /,1280x720@24 / 1280x720@24,66.72,8,43.3,1633933541.2012599,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1055Current /,1280x720@24 / 1280x720@24,66.22,8,43.8,1633933541.6995664,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1067Current /,1280x720@24 / 1280x720@24,65.72,8,44.3,1633933542.2052982,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1079Current /,1280x720@24 / 1280x720@24,65.22,8,44.81,1633933542.710768,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1091Current /,1280x720@24 / 1280x720@24,64.72,8,45.31,1633933543.2247539,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1103Current /,1280x720@24 / 1280x720@24,64.22,8,45.81,1633933543.7232995,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1115Current /,1280x720@24 / 1280x720@24,63.72,8,46.31,1633933544.2352383,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1139Current /,1280x720@24 / 1280x720@24,62.71,8,47.31,1633933544.745018,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1151Current /,1280x720@24 / 1280x720@24,62.21,8,47.82,1633933545.2501743,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1163Current /,1280x720@24 / 1280x720@24,68.57,8,48.32,1633933545.7473154,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1175Current /,1280x720@24 / 1280x720@24,68.07,8,48.82,1633933546.258884,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1187Current /,1280x720@24 / 1280x720@24,67.57,8,49.32,1633933546.7679188,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1199Current /,1280x720@24 / 1280x720@24,67.07,8,49.82,1633933547.267385,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1211Current /,1280x720@24 / 1280x720@24,66.57,8,50.32,1633933547.7726626,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1223Current /,1280x720@24 / 1280x720@24,66.07,8,50.82,1633933548.285942,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1235Current /,1280x720@24 / 1280x720@24,65.57,8,51.32,1633933548.7851279,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1247Current /,1280x720@24 / 1280x720@24,65.07,8,51.83,1633933549.3123722,False,0,1633933490.4003253,36488,320
1136x639 / 0 dropped of 1259Current /,1280x720@24 / 1280x720@24,87.69,8,52.33,1633933549.798253,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1271Current /,1280x720@24 / 1280x720@24,87.19,8,52.83,1633933550.303055,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1283Current /,1280x720@24 / 1280x720@24,86.69,8,53.33,1633933550.813501,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1295Current /,1280x720@24 / 1280x720@24,86.2,8,53.82,1633933551.3130798,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1307Current /,1280x720@24 / 1280x720@24,85.7,8,54.32,1633933551.82161,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1319Current /,1280x720@24 / 1280x720@24,85.2,8,54.82,1633933552.3306851,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1331Current /,1280x720@24 / 1280x720@24,84.71,8,55.31,1633933552.8292649,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1343Current /,1280x720@24 / 1280x720@24,84.21,8,55.81,1633933553.3371344,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1355Current /,1280x720@24 / 1280x720@24,83.71,8,56.31,1633933553.8444166,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1367Current /,1280x720@24 / 1280x720@24,83.21,8,56.81,1633933554.357085,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1379Current /,1280x720@24 / 1280x720@24,82.71,8,57.31,1633933554.8632963,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1390Current /,1280x720@24 / 1280x720@24,82.21,8,57.8,1633933555.3636477,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1402Current /,1280x720@24 / 1280x720@24,81.72,8,58.3,1633933555.8725436,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1414Current /,1280x720@24 / 1280x720@24,81.22,8,58.8,1633933556.3762562,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1426Current /,1280x720@24 / 1280x720@24,80.72,8,59.3,1633933556.886362,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1438Current /,1280x720@24 / 1280x720@24,80.22,8,59.8,1633933557.3916907,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1450Current /,1280x720@24 / 1280x720@24,79.72,8,60.3,1633933557.9029002,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1462Current /,1280x720@24 / 1280x720@24,79.22,8,60.8,1633933558.4044282,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1474Current /,1280x720@24 / 1280x720@24,78.72,8,61.3,1633933558.9102626,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1486Current /,1280x720@24 / 1280x720@24,78.22,8,61.8,1633933559.4166174,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1498Current /,1280x720@24 / 1280x720@24,77.72,8,62.3,1633933559.929697,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1510Current /,1280x720@24 / 1280x720@24,77.22,8,62.8,1633933560.427633,False,0,1633933490.4003253,36488,0
1136x639 / 0 dropped of 1522Current /,1280x720@24 / 1280x720@24,100.21,8,63.3,1633933560.9417646,False,0,1633933490.4003253,38939,559
1136x639 / 0 dropped of 1534Current /,1280x720@24 / 1280x720@24,99.71,8,63.8,1633933561.4440393,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1546Current /,1280x720@24 / 1280x720@24,99.2,8,64.31,1633933561.9488435,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1558Current /,1280x720@24 / 1280x720@24,98.7,8,64.81,1633933562.4552796,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1570Current /,1280x720@24 / 1280x720@24,98.2,8,65.31,1633933562.9707074,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1582Current /,1280x720@24 / 1280x720@24,97.7,8,65.81,1633933563.4700236,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1594Current /,1280x720@24 / 1280x720@24,97.2,8,66.31,1633933563.9703689,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1607Current /,1280x720@24 / 1280x720@24,96.7,8,66.82,1633933564.4831662,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1619Current /,1280x720@24 / 1280x720@24,96.19,8,67.32,1633933564.9884539,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1631Current /,1280x720@24 / 1280x720@24,95.69,8,67.82,1633933565.494359,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1643Current /,1280x720@24 / 1280x720@24,95.19,8,68.32,1633933566.005191,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1655Current /,1280x720@24 / 1280x720@24,94.69,8,68.82,1633933566.507878,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1667Current /,1280x720@24 / 1280x720@24,94.19,8,69.32,1633933567.0206153,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1679Current /,1280x720@24 / 1280x720@24,93.69,8,69.82,1633933567.5245793,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1691Current /,1280x720@24 / 1280x720@24,93.18,8,70.32,1633933568.0353842,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1703Current /,1280x720@24 / 1280x720@24,92.68,8,70.83,1633933568.5352235,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1715Current /,1280x720@24 / 1280x720@24,92.18,8,71.33,1633933569.0402784,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1727Current /,1280x720@24 / 1280x720@24,91.68,8,71.83,1633933569.5537362,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1739Current /,1280x720@24 / 1280x720@24,91.18,8,72.33,1633933570.0556176,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1751Current /,1280x720@24 / 1280x720@24,90.68,8,72.83,1633933570.5595243,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1763Current /,1280x720@24 / 1280x720@24,90.18,8,73.33,1633933571.0667713,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1775Current /,1280x720@24 / 1280x720@24,89.68,8,73.83,1633933571.5722885,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1787Current /,1280x720@24 / 1280x720@24,89.18,8,74.33,1633933572.0851965,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1799Current /,1280x720@24 / 1280x720@24,88.68,8,74.83,1633933572.5842588,False,0,1633933490.4003253,38939,0
1136x639 / 0 dropped of 1811Current /,1280x720@24 / 1280x720@24,97.84,8,75.34,1633933573.0921772,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1823Current /,1280x720@24 / 1280x720@24,97.34,8,75.84,1633933573.6042247,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1835Current /,1280x720@24 / 1280x720@24,96.84,8,76.34,1633933574.105337,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1847Current /,1280x720@24 / 1280x720@24,96.34,8,76.84,1633933574.6172478,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1859Current /,1280x720@24 / 1280x720@24,95.84,8,77.33,1633933575.123397,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1871Current /,1280x720@24 / 1280x720@24,95.35,8,77.83,1633933575.62431,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1883Current /,1280x720@24 / 1280x720@24,94.84,8,78.33,1633933576.139457,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1895Current /,1280x720@24 / 1280x720@24,94.34,8,78.83,1633933576.6373663,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1907Current /,1280x720@24 / 1280x720@24,93.84,8,79.33,1633933577.1542814,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1919Current /,1280x720@24 / 1280x720@24,93.34,8,79.83,1633933577.6551912,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1931Current /,1280x720@24 / 1280x720@24,92.84,8,80.33,1633933578.1631784,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1943Current /,1280x720@24 / 1280x720@24,92.34,8,80.84,1633933578.671222,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1955Current /,1280x720@24 / 1280x720@24,91.84,8,81.34,1633933579.175961,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1967Current /,1280x720@24 / 1280x720@24,91.34,8,81.84,1633933579.682293,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1979Current /,1280x720@24 / 1280x720@24,90.83,8,82.34,1633933580.202061,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 1991Current /,1280x720@24 / 1280x720@24,90.33,8,82.84,1633933580.6879938,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2003Current /,1280x720@24 / 1280x720@24,89.83,8,83.34,1633933581.2034986,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2015Current /,1280x720@24 / 1280x720@24,89.33,8,83.84,1633933581.7078996,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2027Current /,1280x720@24 / 1280x720@24,88.83,8,84.35,1633933582.2045784,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2039Current /,1280x720@24 / 1280x720@24,88.33,8,84.85,1633933582.7125587,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2051Current /,1280x720@24 / 1280x720@24,87.83,8,85.35,1633933583.2311962,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2063Current /,1280x720@24 / 1280x720@24,87.33,8,85.85,1633933583.7313569,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2075Current /,1280x720@24 / 1280x720@24,86.82,8,86.35,1633933584.2326226,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2087Current /,1280x720@24 / 1280x720@24,86.32,8,86.85,1633933584.7398152,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2099Current /,1280x720@24 / 1280x720@24,85.82,8,87.35,1633933585.2401123,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2111Current /,1280x720@24 / 1280x720@24,85.32,8,87.86,1633933585.7576253,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2123Current /,1280x720@24 / 1280x720@24,84.82,8,88.36,1633933586.2741804,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2135Current /,1280x720@24 / 1280x720@24,84.32,8,88.86,1633933586.772116,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2147Current /,1280x720@24 / 1280x720@24,83.82,8,89.36,1633933587.2726326,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2159Current /,1280x720@24 / 1280x720@24,83.32,8,89.86,1633933587.7771604,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2171Current /,1280x720@24 / 1280x720@24,82.81,8,90.36,1633933588.2853887,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2183Current /,1280x720@24 / 1280x720@24,82.32,8,90.86,1633933588.7968242,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2195Current /,1280x720@24 / 1280x720@24,81.82,8,91.35,1633933589.3056133,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2207Current /,1280x720@24 / 1280x720@24,81.32,8,91.85,1633933589.8045287,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2219Current /,1280x720@24 / 1280x720@24,80.82,8,92.35,1633933590.3082812,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2231Current /,1280x720@24 / 1280x720@24,80.32,8,92.85,1633933590.8169258,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2243Current /,1280x720@24 / 1280x720@24,79.82,8,93.36,1633933591.3235323,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2255Current /,1280x720@24 / 1280x720@24,79.32,8,93.86,1633933591.8338296,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2267Current /,1280x720@24 / 1280x720@24,78.82,8,94.36,1633933592.3368077,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2279Current /,1280x720@24 / 1280x720@24,78.32,8,94.86,1633933592.845975,False,0,1633933490.4003253,37260,0
1136x639 / 0 dropped of 2303Current /,1280x720@24 / 1280x720@24,77.31,8,95.86,1633933593.3618133,False,0,1633933490.4003253,37260,0
