viewport_frames,current_optimal_res,buffer_health,state,playback_progress,timestamp,has_ads,ads_duration,init_time,network_estimate_kbps,network_activity
1136x639 / 0 dropped of 3216Current /,1280x720@24 / 1280x720@24,39.38,8,133.95,1633932923.6448915,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3228Current /,1280x720@24 / 1280x720@24,38.88,8,134.45,1633932924.1445663,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3240Current /,1280x720@24 / 1280x720@24,38.38,8,134.95,1633932924.648237,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3252Current /,1280x720@24 / 1280x720@24,37.88,8,135.45,1633932925.155473,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3264Current /,1280x720@24 / 1280x720@24,37.38,8,135.95,1633932925.6605995,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3276Current /,1280x720@24 / 1280x720@24,36.88,8,136.45,1633932926.1685545,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3288Current /,1280x720@24 / 1280x720@24,36.38,8,136.95,1633932926.6740491,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3300Current /,1280x720@24 / 1280x720@24,35.88,8,137.45,1633932927.1824088,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3312Current /,1280x720@24 / 1280x720@24,35.37,8,137.96,1633932927.6955523,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3324Current /,1280x720@24 / 1280x720@24,34.87,8,138.46,1633932928.202051,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3336Current /,1280x720@24 / 1280x720@24,34.37,8,138.96,1633932928.7017643,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3348Current /,1280x720@24 / 1280x720@24,33.87,8,139.46,1633932929.2140818,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3360Current /,1280x720@24 / 1280x720@24,33.37,8,139.96,1633932929.7148902,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3372Current /,1280x720@24 / 1280x720@24,32.87,8,140.46,1633932930.228786,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3384Current /,1280x720@24 / 1280x720@24,32.37,8,140.96,1633932930.727615,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3396Current /,1280x720@24 / 1280x720@24,31.87,8,141.46,1633932931.2350533,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3408Current /,1280x720@24 / 1280x720@24,31.37,8,141.96,1633932931.740435,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3420Current /,1280x720@24 / 1280x720@24,30.87,8,142.46,1633932932.2463474,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3432Current /,1280x720@24 / 1280x720@24,30.37,8,142.96,1633932932.7532713,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3444Current /,1280x720@24 / 1280x720@24,29.87,8,143.47,1633932933.2604256,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3456Current /,1280x720@24 / 1280x720@24,29.36,8,143.97,1633932933.7665722,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3468Current /,1280x720@24 / 1280x720@24,28.86,8,144.47,1633932934.278616,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3480Current /,1280x720@24 / 1280x720@24,28.36,8,144.97,1633932934.7791026,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3492Current /,1280x720@24 / 1280x720@24,27.86,8,145.47,1633932935.287259,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3504Current /,1280x720@24 / 1280x720@24,27.36,8,145.97,1633932935.79714,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3516Current /,1280x720@24 / 1280x720@24,26.86,8,146.47,1633932936.2968588,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3528Current /,1280x720@24 / 1280x720@24,26.36,8,146.97,1633932936.8034992,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3541Current /,1280x720@24 / 1280x720@24,25.86,8,147.48,1633932937.3093479,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3553Current /,1280x720@24 / 1280x720@24,25.36,8,147.98,1633932937.8159497,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3565Current /,1280x720@24 / 1280x720@24,24.86,8,148.48,1633932938.327833,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3577Current /,1280x720@24 / 1280x720@24,24.36,8,148.98,1633932938.82843,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3589Current /,1280x720@24 / 1280x720@24,23.86,8,149.48,1633932939.3402984,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3601Current /,1280x720@24 / 1280x720@24,23.35,8,149.98,1633932939.8407943,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3613Current /,1280x720@24 / 1280x720@24,22.85,8,150.48,1633932940.3434796,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3625Current /,1280x720@24 / 1280x720@24,22.35,8,150.98,1633932940.8531418,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3637Current /,1280x720@24 / 1280x720@24,21.85,8,151.48,1633932941.3521717,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3649Current /,1280x720@24 / 1280x720@24,21.35,8,151.99,1633932941.8704464,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3660Current /,1280x720@24 / 1280x720@24,20.85,8,152.49,1633932942.3700092,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3672Current /,1280x720@24 / 1280x720@24,20.35,8,152.99,1633932942.875814,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3684Current /,1280x720@24 / 1280x720@24,19.85,8,153.49,1633932943.3814445,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3696Current /,1280x720@24 / 1280x720@24,19.35,8,153.99,1633932943.8878253,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3709Current /,1280x720@24 / 1280x720@24,18.85,8,154.49,1633932944.39351,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3721Current /,1280x720@24 / 1280x720@24,18.35,8,154.99,1633932944.900874,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3733Current /,1280x720@24 / 1280x720@24,17.85,8,155.49,1633932945.4062023,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3745Current /,1280x720@24 / 1280x720@24,17.34,8,156.0,1633932945.9130425,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3757Current /,1280x720@24 / 1280x720@24,16.84,8,156.5,1633932946.418289,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3769Current /,1280x720@24 / 1280x720@24,16.34,8,157.0,1633932946.9306164,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3781Current /,1280x720@24 / 1280x720@24,15.84,8,157.5,1633932947.437993,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3793Current /,1280x720@24 / 1280x720@24,15.34,8,158.0,1633932947.944461,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3805Current /,1280x720@24 / 1280x720@24,14.84,8,158.5,1633932948.4449472,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3817Current /,1280x720@24 / 1280x720@24,14.34,8,159.0,1633932948.9501655,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3829Current /,1280x720@24 / 1280x720@24,13.83,8,159.5,1633932949.4582531,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3841Current /,1280x720@24 / 1280x720@24,13.33,8,160.01,1633932949.964795,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3853Current /,1280x720@24 / 1280x720@24,12.83,8,160.51,1633932950.47797,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3865Current /,1280x720@24 / 1280x720@24,12.33,8,161.01,1633932950.9792178,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3877Current /,1280x720@24 / 1280x720@24,11.83,8,161.51,1633932951.4914436,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3889Current /,1280x720@24 / 1280x720@24,11.33,8,162.01,1633932951.991703,False,0,1633932784.6827154,30490,0
1136x639 / 0 dropped of 3901Current /,1280x720@24 / 1280x720@24,10.83,8,162.51,1633932952.4989727,False,0,1633932784.6827154,30490,0
