viewport_frames,current_optimal_res,buffer_health,state,playback_progress,timestamp,has_ads,ads_duration,init_time,network_estimate_kbps,network_activity
1136x639 / 0 dropped of 2312Current /,1280x720@24 / 1280x720@24,77.16,8,96.22,1633933063.575687,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2324Current /,1280x720@24 / 1280x720@24,76.66,8,96.73,1633933064.0830562,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2336Current /,1280x720@24 / 1280x720@24,76.16,8,97.23,1633933064.5881872,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2348Current /,1280x720@24 / 1280x720@24,75.66,8,97.73,1633933065.0940804,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2360Current /,1280x720@24 / 1280x720@24,75.16,8,98.23,1633933065.5945683,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2372Current /,1280x720@24 / 1280x720@24,74.66,8,98.73,1633933066.1066997,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2384Current /,1280x720@24 / 1280x720@24,74.16,8,99.23,1633933066.612917,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2396Current /,1280x720@24 / 1280x720@24,73.66,8,99.73,1633933067.1248565,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2408Current /,1280x720@24 / 1280x720@24,73.16,8,100.23,1633933067.6251538,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2420Current /,1280x720@24 / 1280x720@24,72.66,8,100.73,1633933068.1361253,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2444Current /,1280x720@24 / 1280x720@24,71.65,8,101.73,1633933068.6426606,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2456Current /,1280x720@24 / 1280x720@24,71.15,8,102.23,1633933069.1447804,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2468Current /,1280x720@24 / 1280x720@24,70.65,8,102.74,1633933069.6454353,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2480Current /,1280x720@24 / 1280x720@24,70.15,8,103.24,1633933070.1570644,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2492Current /,1280x720@24 / 1280x720@24,69.65,8,103.74,1633933070.6617012,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2504Current /,1280x720@24 / 1280x720@24,69.15,8,104.24,1633933071.1629922,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2516Current /,1280x720@24 / 1280x720@24,68.65,8,104.74,1633933071.6740248,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2528Current /,1280x720@24 / 1280x720@24,68.14,8,105.24,1633933072.180752,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2540Current /,1280x720@24 / 1280x720@24,67.64,8,105.74,1633933072.6878536,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2552Current /,1280x720@24 / 1280x720@24,67.14,8,106.24,1633933073.1975522,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2564Current /,1280x720@24 / 1280x720@24,66.64,8,106.74,1633933073.6946454,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2576Current /,1280x720@24 / 1280x720@24,66.14,8,107.24,1633933074.2051566,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2588Current /,1280x720@24 / 1280x720@24,65.64,8,107.74,1633933074.7128773,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2600Current /,1280x720@24 / 1280x720@24,65.14,8,108.25,1633933075.2185543,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2612Current /,1280x720@24 / 1280x720@24,64.64,8,108.75,1633933075.7242286,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2624Current /,1280x720@24 / 1280x720@24,64.14,8,109.25,1633933076.2383976,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2636Current /,1280x720@24 / 1280x720@24,63.63,8,109.75,1633933076.7384474,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2648Current /,1280x720@24 / 1280x720@24,63.13,8,110.25,1633933077.2433457,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2660Current /,1280x720@24 / 1280x720@24,62.63,8,110.75,1633933077.7498052,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2672Current /,1280x720@24 / 1280x720@24,62.13,8,111.25,1633933078.2543387,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2684Current /,1280x720@24 / 1280x720@24,61.63,8,111.75,1633933078.7589233,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2696Current /,1280x720@24 / 1280x720@24,61.13,8,112.25,1633933079.2655947,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2708Current /,1280x720@24 / 1280x720@24,60.63,8,112.75,1633933079.7720714,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2720Current /,1280x720@24 / 1280x720@24,60.13,8,113.25,1633933080.2826493,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2732Current /,1280x720@24 / 1280x720@24,59.63,8,113.76,1633933080.793005,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2744Current /,1280x720@24 / 1280x720@24,59.13,8,114.26,1633933081.293899,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2756Current /,1280x720@24 / 1280x720@24,58.63,8,114.76,1633933081.8006334,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2768Current /,1280x720@24 / 1280x720@24,58.13,8,115.26,1633933082.3048398,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2780Current /,1280x720@24 / 1280x720@24,57.62,8,115.76,1633933082.8099954,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2792Current /,1280x720@24 / 1280x720@24,57.12,8,116.26,1633933083.318462,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2804Current /,1280x720@24 / 1280x720@24,56.62,8,116.76,1633933083.824838,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2816Current /,1280x720@24 / 1280x720@24,56.12,8,117.26,1633933084.3326826,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2828Current /,1280x720@24 / 1280x720@24,55.62,8,117.76,1633933084.8384714,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2840Current /,1280x720@24 / 1280x720@24,55.12,8,118.27,1633933085.348849,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2852Current /,1280x720@24 / 1280x720@24,54.62,8,118.77,1633933085.8511808,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2864Current /,1280x720@24 / 1280x720@24,54.12,8,119.27,1633933086.355926,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2876Current /,1280x720@24 / 1280x720@24,53.62,8,119.77,1633933086.8655596,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2888Current /,1280x720@24 / 1280x720@24,53.12,8,120.27,1633933087.3704524,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2900Current /,1280x720@24 / 1280x720@24,52.61,8,120.77,1633933087.8773215,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2912Current /,1280x720@24 / 1280x720@24,52.11,8,121.27,1633933088.3766544,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2924Current /,1280x720@24 / 1280x720@24,51.61,8,121.77,1633933088.8944843,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2936Current /,1280x720@24 / 1280x720@24,51.11,8,122.27,1633933089.3948724,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2948Current /,1280x720@24 / 1280x720@24,50.61,8,122.77,1633933089.901316,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2960Current /,1280x720@24 / 1280x720@24,50.11,8,123.27,1633933090.4059715,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2972Current /,1280x720@24 / 1280x720@24,49.61,8,123.78,1633933090.920899,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2984Current /,1280x720@24 / 1280x720@24,49.11,8,124.28,1633933091.424959,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 2996Current /,1280x720@24 / 1280x720@24,48.61,8,124.78,1633933091.9261281,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3008Current /,1280x720@24 / 1280x720@24,48.1,8,125.28,1633933092.4364827,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3020Current /,1280x720@24 / 1280x720@24,47.6,8,125.78,1633933092.937605,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3032Current /,1280x720@24 / 1280x720@24,47.1,8,126.28,1633933093.4436944,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3044Current /,1280x720@24 / 1280x720@24,46.6,8,126.78,1633933093.9486673,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3056Current /,1280x720@24 / 1280x720@24,46.1,8,127.28,1633933094.4568315,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3068Current /,1280x720@24 / 1280x720@24,45.6,8,127.78,1633933094.9790761,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3080Current /,1280x720@24 / 1280x720@24,45.1,8,128.28,1633933095.471537,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3092Current /,1280x720@24 / 1280x720@24,44.6,8,128.78,1633933095.980375,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3104Current /,1280x720@24 / 1280x720@24,44.1,8,129.29,1633933096.482558,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3116Current /,1280x720@24 / 1280x720@24,43.6,8,129.79,1633933096.9903288,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3128Current /,1280x720@24 / 1280x720@24,43.1,8,130.29,1633933097.5027504,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3140Current /,1280x720@24 / 1280x720@24,42.59,8,130.79,1633933098.0021632,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3152Current /,1280x720@24 / 1280x720@24,42.09,8,131.29,1633933098.5092921,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3164Current /,1280x720@24 / 1280x720@24,41.59,8,131.79,1633933099.0238254,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3176Current /,1280x720@24 / 1280x720@24,41.09,8,132.29,1633933099.5285997,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3189Current /,1280x720@24 / 1280x720@24,40.59,8,132.79,1633933100.0289593,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3201Current /,1280x720@24 / 1280x720@24,40.09,8,133.3,1633933100.5575688,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3212Current /,1280x720@24 / 1280x720@24,39.59,8,133.8,1633933101.0406184,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3225Current /,1280x720@24 / 1280x720@24,39.09,8,134.3,1633933101.541003,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3237Current /,1280x720@24 / 1280x720@24,38.59,8,134.8,1633933102.0552747,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3249Current /,1280x720@24 / 1280x720@24,38.09,8,135.3,1633933102.559804,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3261Current /,1280x720@24 / 1280x720@24,37.58,8,135.8,1633933103.0705495,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3273Current /,1280x720@24 / 1280x720@24,37.08,8,136.3,1633933103.5771189,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3284Current /,1280x720@24 / 1280x720@24,36.58,8,136.8,1633933104.083351,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3296Current /,1280x720@24 / 1280x720@24,36.08,8,137.3,1633933104.5836258,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3308Current /,1280x720@24 / 1280x720@24,35.58,8,137.8,1633933105.0891304,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3320Current /,1280x720@24 / 1280x720@24,35.08,8,138.3,1633933105.6030636,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3332Current /,1280x720@24 / 1280x720@24,34.59,8,138.8,1633933106.101049,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3344Current /,1280x720@24 / 1280x720@24,34.09,8,139.3,1633933106.605684,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3356Current /,1280x720@24 / 1280x720@24,33.59,8,139.8,1633933107.114932,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3369Current /,1280x720@24 / 1280x720@24,33.09,8,140.3,1633933107.6226175,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3381Current /,1280x720@24 / 1280x720@24,32.59,8,140.8,1633933108.1265955,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3393Current /,1280x720@24 / 1280x720@24,32.09,8,141.3,1633933108.6276574,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3405Current /,1280x720@24 / 1280x720@24,31.59,8,141.8,1633933109.1410828,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3417Current /,1280x720@24 / 1280x720@24,31.08,8,142.3,1633933109.6501117,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3428Current /,1280x720@24 / 1280x720@24,30.58,8,142.8,1633933110.150046,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3440Current /,1280x720@24 / 1280x720@24,30.08,8,143.31,1633933110.664533,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3452Current /,1280x720@24 / 1280x720@24,29.58,8,143.81,1633933111.1641672,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3464Current /,1280x720@24 / 1280x720@24,29.08,8,144.31,1633933111.6823158,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3476Current /,1280x720@24 / 1280x720@24,28.58,8,144.81,1633933112.1769052,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3488Current /,1280x720@24 / 1280x720@24,28.08,8,145.31,1633933112.6870177,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3500Current /,1280x720@24 / 1280x720@24,27.58,8,145.81,1633933113.187328,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3512Current /,1280x720@24 / 1280x720@24,27.07,8,146.31,1633933113.6908689,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3524Current /,1280x720@24 / 1280x720@24,26.57,8,146.82,1633933114.207237,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3537Current /,1280x720@24 / 1280x720@24,26.07,8,147.32,1633933114.7116811,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3549Current /,1280x720@24 / 1280x720@24,25.57,8,147.82,1633933115.2104537,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3561Current /,1280x720@24 / 1280x720@24,25.07,8,148.32,1633933115.7147195,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3573Current /,1280x720@24 / 1280x720@24,24.57,8,148.82,1633933116.230122,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3585Current /,1280x720@24 / 1280x720@24,24.07,8,149.32,1633933116.7288926,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3597Current /,1280x720@24 / 1280x720@24,23.57,8,149.82,1633933117.2366445,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3621Current /,1280x720@24 / 1280x720@24,22.56,8,150.83,1633933117.7494678,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3633Current /,1280x720@24 / 1280x720@24,22.06,8,151.33,1633933118.2580822,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3645Current /,1280x720@24 / 1280x720@24,21.56,8,151.83,1633933118.7606354,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3657Current /,1280x720@24 / 1280x720@24,21.06,8,152.33,1633933119.2608495,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3669Current /,1280x720@24 / 1280x720@24,20.56,8,152.83,1633933119.771679,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3681Current /,1280x720@24 / 1280x720@24,20.06,8,153.33,1633933120.2802517,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3693Current /,1280x720@24 / 1280x720@24,19.56,8,153.84,1633933120.784787,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3705Current /,1280x720@24 / 1280x720@24,19.05,8,154.34,1633933121.2859385,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3717Current /,1280x720@24 / 1280x720@24,18.55,8,154.84,1633933121.790214,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3729Current /,1280x720@24 / 1280x720@24,18.05,8,155.34,1633933122.3067944,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3741Current /,1280x720@24 / 1280x720@24,17.55,8,155.84,1633933122.810693,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3753Current /,1280x720@24 / 1280x720@24,17.05,8,156.34,1633933123.311411,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3765Current /,1280x720@24 / 1280x720@24,16.55,8,156.84,1633933123.8161016,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3777Current /,1280x720@24 / 1280x720@24,16.05,8,157.34,1633933124.3222196,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3789Current /,1280x720@24 / 1280x720@24,15.55,8,157.84,1633933124.848327,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3801Current /,1280x720@24 / 1280x720@24,15.05,8,158.34,1633933125.3416364,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3813Current /,1280x720@24 / 1280x720@24,14.55,8,158.85,1633933125.842096,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3825Current /,1280x720@24 / 1280x720@24,14.05,8,159.35,1633933126.3486261,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3837Current /,1280x720@24 / 1280x720@24,13.54,8,159.85,1633933126.8566487,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3849Current /,1280x720@24 / 1280x720@24,13.04,8,160.35,1633933127.3624814,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3861Current /,1280x720@24 / 1280x720@24,12.54,8,160.85,1633933127.8687396,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3873Current /,1280x720@24 / 1280x720@24,12.04,8,161.35,1633933128.3738778,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3885Current /,1280x720@24 / 1280x720@24,11.54,8,161.85,1633933128.886859,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3897Current /,1280x720@24 / 1280x720@24,11.04,8,162.35,1633933129.3919659,False,0,1633932960.5614045,39969,0
1136x639 / 0 dropped of 3909Current /,1280x720@24 / 1280x720@24,10.54,8,162.85,1633933129.8920653,False,0,1633932960.5614045,39969,0
