 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 09:10:57 ,    184 , 131777 , 131777 ,                 
 2021-11-30 09:10:58 ,     83 ,  68448 ,  68448 ,                 
 2021-11-30 09:10:59 ,    105 , 132972 , 132972 ,                 
 2021-11-30 09:11:00 ,     97 , 117380 , 117380 ,                 
 2021-11-30 09:11:01 ,     41 ,  18090 ,  18090 ,                 
 2021-11-30 09:11:02 ,    141 , 118679 , 118679 ,                 
 2021-11-30 09:11:03 ,     58 ,  70446 ,  70446 ,                 
 2021-11-30 09:11:04 ,     99 , 134168 , 134168 ,                 
 2021-11-30 09:11:05 ,     96 , 133440 , 133440 ,                 
 2021-11-30 09:11:06 ,     50 ,  67320 ,  67320 ,                 
 2021-11-30 09:11:07 ,     73 ,  83614 ,  83614 ,                 
 2021-11-30 09:11:08 ,    113 , 137453 , 137405 ,                 
 2021-11-30 09:11:09 ,     56 ,  68966 ,  68966 ,                 
 2021-11-30 09:11:10 ,    105 , 134870 , 134822 ,                 
 2021-11-30 09:11:11 ,     63 ,  57927 ,  57927 ,                 
 2021-11-30 09:11:12 ,    123 , 136289 , 136289 ,                 
 2021-11-30 09:11:13 ,    101 , 121497 , 121497 ,                 
 2021-11-30 09:11:14 ,     59 ,  61276 ,  61276 ,                 
 2021-11-30 09:11:15 ,    134 , 147473 , 147473 ,                 
 2021-11-30 09:11:16 ,     58 ,  70477 ,  70477 ,                 
 2021-11-30 09:11:17 ,    127 , 137173 , 137173 ,                 
 2021-11-30 09:11:18 ,    136 , 160600 , 160600 ,                 
 2021-11-30 09:11:19 ,     71 ,  94100 ,  94100 ,                 
 2021-11-30 09:11:20 ,    161 , 190176 , 190176 ,                 
 2021-11-30 09:11:21 ,    278 , 267480 , 267480 ,                 
 2021-11-30 09:11:22 ,    143 , 134280 , 134280 ,                 
 2021-11-30 09:11:23 ,    284 , 270560 , 270560 ,                 
 2021-11-30 09:11:24 ,    243 , 268952 , 268952 ,                 
 2021-11-30 09:11:25 ,    101 , 133986 , 133986 ,                 
 2021-11-30 09:11:26 ,    216 , 274592 , 274592 ,                 
 2021-11-30 09:11:27 ,    211 , 275756 , 275756 ,                 
 2021-11-30 09:11:28 ,    121 , 135143 , 135143 ,                 
 2021-11-30 09:11:29 ,    196 , 266000 , 266000 ,                 
 2021-11-30 09:11:30 ,    196 , 266000 , 266000 ,                 
 2021-11-30 09:11:31 ,     60 ,  78656 ,  78656 ,                 
 2021-11-30 09:11:32 ,    210 , 267367 , 267367 ,                 
 2021-11-30 09:11:33 ,    148 , 200112 , 200112 ,                 
 2021-11-30 09:11:34 ,    144 , 199328 , 199328 ,                 
 2021-11-30 09:11:35 ,    193 , 266192 , 266192 ,                 
 2021-11-30 09:11:36 ,    144 , 200368 , 200368 ,                 
 2021-11-30 09:11:37 ,    145 , 199992 , 199992 ,                 
 2021-11-30 09:11:38 ,    190 , 266800 , 266800 ,                 
 2021-11-30 09:11:39 ,    145 , 199368 , 199368 ,                 
 2021-11-30 09:11:40 ,    145 , 200720 , 200720 ,                 
 2021-11-30 09:11:41 ,    191 , 266112 , 266112 ,                 
 2021-11-30 09:11:42 ,    145 , 199388 , 199388 ,                 
 2021-11-30 09:11:43 ,    151 , 202022 , 202022 ,                 
 2021-11-30 09:11:44 ,    226 , 284198 , 284198 ,                 
 2021-11-30 09:11:45 ,    163 , 202482 , 202482 ,                 
 2021-11-30 09:11:46 ,    143 , 199288 , 199288 ,                 
 2021-11-30 09:11:47 ,    172 , 231503 , 231503 ,                 
 2021-11-30 09:11:48 ,    100 , 133600 , 133600 ,                 
 2021-11-30 09:11:49 ,    194 , 265992 , 265992 ,                 
 2021-11-30 09:11:50 ,    193 , 266908 , 266908 ,                 
 2021-11-30 09:11:51 ,     97 , 132440 , 132440 ,                 
 2021-11-30 09:11:52 ,    184 , 253032 , 253032 ,                 
 2021-11-30 09:11:53 ,    144 , 199640 , 199640 ,                 
 2021-11-30 09:11:54 ,    147 , 200800 , 200800 ,                 
 2021-11-30 09:11:55 ,    194 , 266960 , 266960 ,                 
 2021-11-30 09:11:56 ,    144 , 200680 , 200680 ,                 
 2021-11-30 09:11:57 ,     96 , 123136 , 123136 ,                 
 2021-11-30 09:11:58 ,     99 , 133560 , 133560 ,                 
 2021-11-30 09:11:59 ,     96 , 133440 , 133440 ,                 
 2021-11-30 09:12:00 ,     48 ,  66200 ,  66200 ,                 
 2021-11-30 09:12:01 ,     96 , 133440 , 133440 ,                 
 2021-11-30 09:12:02 ,     95 , 133400 , 133400 ,                 
 2021-11-30 09:12:03 ,     49 ,  67320 ,  67320 ,                 
 2021-11-30 09:12:04 ,    107 , 137758 , 137758 ,                 
 2021-11-30 09:12:05 ,    118 , 143431 , 143431 ,                 
 2021-11-30 09:12:06 ,    115 , 107840 , 107840 ,                 
 2021-11-30 09:12:07 ,    187 , 202354 , 202354 ,                 
 2021-11-30 09:12:08 ,    184 , 190539 , 190539 ,                 
 2021-11-30 09:12:09 ,    234 , 199419 , 199419 ,                 
 2021-11-30 09:12:10 ,     99 , 133568 , 133520 ,                 
 2021-11-30 09:12:11 ,     49 ,  66240 ,  66240 ,                 
 2021-11-30 09:12:12 ,    109 , 134128 , 134080 ,                 
 2021-11-30 09:12:13 ,    108 , 134240 , 134240 ,                 
 2021-11-30 09:12:14 ,     50 ,  66600 ,  66600 ,                 
 2021-11-30 09:12:15 ,     98 , 133840 , 133840 ,                 
 2021-11-30 09:12:16 ,    101 , 134361 , 134361 ,                 
 2021-11-30 09:12:17 ,     68 ,  74281 ,  74281 ,                 
 2021-11-30 09:12:18 ,    132 , 145736 , 145736 ,                 
 2021-11-30 09:12:19 ,      9 ,   5307 ,   5307 ,                 
 2021-11-30 09:12:20 ,      9 ,   1496 ,   1496 ,                 
 2021-11-30 09:12:21 ,     24 ,   9946 ,   9946 ,                 
 2021-11-30 09:12:22 ,     27 ,   5385 ,   5385 ,                 
 2021-11-30 09:12:23 ,     10 ,    400 ,    400 ,                 
 2021-11-30 09:12:24 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:25 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:26 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:27 ,      2 ,     80 ,     80 ,                 
 2021-11-30 09:12:28 ,      2 ,     80 ,     80 ,                 
 2021-11-30 09:12:29 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:30 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:31 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:32 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:33 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:34 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:35 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:36 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:37 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:38 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:39 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:40 ,      1 ,     84 ,     84 ,                 
 2021-11-30 09:12:41 ,      3 ,    220 ,    220 ,                 
 2021-11-30 09:12:42 ,     24 ,   7722 ,   7722 ,                 
 2021-11-30 09:12:43 ,     27 ,   6362 ,   6362 ,                 
 2021-11-30 09:12:44 ,     12 ,   1687 ,   1687 ,                 
 2021-11-30 09:12:45 ,      8 ,   1382 ,   1382 ,                 
 2021-11-30 09:12:46 ,     34 ,  13797 ,  13797 ,                 
 2021-11-30 09:12:47 ,     38 ,   9433 ,   9433 ,                 
 2021-11-30 09:12:48 ,     16 ,   5086 ,   5086 ,                 
 2021-11-30 09:12:49 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:50 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:51 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:52 ,      4 ,    160 ,    160 ,                 
 2021-11-30 09:12:53 ,      4 ,    160 ,    160 ,                 
 2021-11-30 09:12:54 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:55 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:56 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:57 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:58 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:12:59 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:00 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:01 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:02 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:03 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:04 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:05 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:06 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:07 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:08 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:09 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:10 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:11 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:12 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:13 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:14 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:15 ,      1 ,     60 ,     60 ,                 
 2021-11-30 09:13:16 ,      7 ,   1342 ,   1342 ,                 
 2021-11-30 09:13:17 ,     26 ,  12383 ,  12383 ,                 
 2021-11-30 09:13:18 ,     24 ,   6586 ,   6586 ,                 
 2021-11-30 09:13:19 ,      2 ,     80 ,     80 ,                 
 2021-11-30 09:13:20 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:21 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:13:22 ,      2 ,     80 ,     80 ,                 
 2021-11-30 09:13:23 ,     11 ,    841 ,    841 ,                 
 2021-11-30 09:13:24 ,     12 ,   3368 ,   3368 ,                 
 2021-11-30 09:13:25 ,     39 ,  28182 ,  28182 ,                 
 2021-11-30 09:13:26 ,     79 ,  73819 ,  73819 ,                 
 2021-11-30 09:13:27 ,     91 ,  54671 ,  54671 ,                 
 2021-11-30 09:13:28 ,    193 , 136280 , 136280 ,                 
 2021-11-30 09:13:29 ,    184 , 136960 , 136960 ,                 
 2021-11-30 09:13:30 ,     92 ,  67960 ,  67960 ,                 
 2021-11-30 09:13:31 ,    144 , 135360 , 135360 ,                 
