 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 08:52:19 ,    180 , 114095 , 114095 ,                 
 2021-11-30 08:52:20 ,    100 ,  74229 ,  74229 ,                 
 2021-11-30 08:52:21 ,    143 , 137336 , 137336 ,                 
 2021-11-30 08:52:22 ,    182 , 140009 , 140009 ,                 
 2021-11-30 08:52:23 ,     65 ,  61749 ,  61749 ,                 
 2021-11-30 08:52:24 ,     74 ,  45295 ,  45295 ,                 
 2021-11-30 08:52:25 ,     85 ,  72616 ,  72616 ,                 
 2021-11-30 08:52:26 ,    102 , 132844 , 132844 ,                 
 2021-11-30 08:52:27 ,     98 , 133520 , 133520 ,                 
 2021-11-30 08:52:28 ,     83 ,  92316 ,  92268 ,                 
 2021-11-30 08:52:29 ,    110 , 134293 , 134293 ,                 
 2021-11-30 08:52:30 ,     99 , 133560 , 133560 ,                 
 2021-11-30 08:52:31 ,     57 ,  67384 ,  67384 ,                 
 2021-11-30 08:52:32 ,    124 , 134344 , 134344 ,                 
 2021-11-30 08:52:33 ,     53 ,  65863 ,  65863 ,                 
 2021-11-30 08:52:34 ,     68 ,  74122 ,  74122 ,                 
 2021-11-30 08:52:35 ,    120 , 136146 , 136146 ,                 
 2021-11-30 08:52:36 ,     96 , 132058 , 132058 ,                 
 2021-11-30 08:52:37 ,     56 ,  68555 ,  68555 ,                 
 2021-11-30 08:52:38 ,    124 , 140592 , 140544 ,                 
 2021-11-30 08:52:39 ,     59 ,  43336 ,  43336 ,                 
 2021-11-30 08:52:40 ,      6 ,   1765 ,   1765 ,                 
 2021-11-30 08:52:41 ,     83 ,  71869 ,  71869 ,                 
 2021-11-30 08:52:42 ,    123 , 143040 , 143040 ,                 
 2021-11-30 08:52:43 ,     89 , 111860 , 111860 ,                 
 2021-11-30 08:52:44 ,    198 , 215620 , 215620 ,                 
 2021-11-30 08:52:45 ,    209 , 202240 , 202240 ,                 
 2021-11-30 08:52:46 ,    232 , 194708 , 194708 ,                 
 2021-11-30 08:52:47 ,    308 , 273296 , 273296 ,                 
 2021-11-30 08:52:48 ,    189 , 203204 , 203204 ,                 
 2021-11-30 08:52:49 ,    162 , 203289 , 203289 ,                 
 2021-11-30 08:52:50 ,    225 , 269811 , 269811 ,                 
 2021-11-30 08:52:51 ,    110 , 138640 , 138640 ,                 
 2021-11-30 08:52:52 ,    200 , 261520 , 261520 ,                 
 2021-11-30 08:52:53 ,    194 , 265920 , 265920 ,                 
 2021-11-30 08:52:54 ,     99 , 133560 , 133560 ,                 
 2021-11-30 08:52:55 ,    191 , 265800 , 265800 ,                 
 2021-11-30 08:52:56 ,    193 , 266920 , 266920 ,                 
 2021-11-30 08:52:57 ,     95 , 134440 , 134440 ,                 
 2021-11-30 08:52:58 ,    167 , 215261 , 215261 ,                 
 2021-11-30 08:52:59 ,    221 , 270241 , 270241 ,                 
 2021-11-30 08:53:00 ,    102 , 133940 , 133940 ,                 
 2021-11-30 08:53:01 ,    199 , 266420 , 266420 ,                 
 2021-11-30 08:53:02 ,    203 , 266328 , 266328 ,                 
 2021-11-30 08:53:03 ,     95 , 133352 , 133352 ,                 
 2021-11-30 08:53:04 ,    196 , 267040 , 267040 ,                 
 2021-11-30 08:53:05 ,    195 , 267000 , 267000 ,                 
 2021-11-30 08:53:06 ,     97 , 133480 , 133480 ,                 
 2021-11-30 08:53:07 ,    203 , 268542 , 268542 ,                 
 2021-11-30 08:53:08 ,    214 , 271515 , 271515 ,                 
