 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 10:58:31 ,    208 , 156505 , 156505 ,                 
 2021-11-30 10:58:32 ,    166 , 107352 , 107352 ,                 
 2021-11-30 10:58:33 ,    136 ,  90112 ,  90112 ,                 
 2021-11-30 10:58:34 ,    101 ,  86673 ,  86673 ,                 
 2021-11-30 10:58:35 ,    159 ,  90964 ,  90964 ,                 
 2021-11-30 10:58:36 ,    152 , 147541 , 147541 ,                 
 2021-11-30 10:58:37 ,    133 , 101131 , 101131 ,                 
 2021-11-30 10:58:38 ,    160 , 144227 , 144227 ,                 
 2021-11-30 10:58:39 ,    103 , 133720 , 133720 ,                 
 2021-11-30 10:58:40 ,     92 ,  69129 ,  69129 ,                 
 2021-11-30 10:58:41 ,     50 ,  41161 ,  41161 ,                 
 2021-11-30 10:58:42 ,    109 , 102987 , 102987 ,                 
 2021-11-30 10:58:43 ,    134 , 141571 , 141571 ,                 
 2021-11-30 10:58:44 ,    102 , 134096 , 134096 ,                 
 2021-11-30 10:58:45 ,     60 ,  66932 ,  66932 ,                 
 2021-11-30 10:58:46 ,    116 , 138471 , 138471 ,                 
 2021-11-30 10:58:47 ,    140 , 157459 , 157459 ,                 
 2021-11-30 10:58:48 ,     54 ,  34507 ,  34507 ,                 
 2021-11-30 10:58:49 ,      0 ,      0 ,      0 ,                 
 2021-11-30 10:58:50 ,     15 ,    712 ,    712 ,                 
 2021-11-30 10:58:51 ,      7 ,   1342 ,   1342 ,                 
 2021-11-30 10:58:52 ,     32 ,  13919 ,  13919 ,                 
 2021-11-30 10:58:53 ,     28 ,   6982 ,   6982 ,                 
 2021-11-30 10:58:54 ,     16 ,   2157 ,   2157 ,                 
 2021-11-30 10:58:55 ,     52 ,  23978 ,  23978 ,                 
 2021-11-30 10:58:56 ,     69 ,  46358 ,  46310 ,                 
 2021-11-30 10:58:57 ,    101 ,  99867 ,  99867 ,                 
 2021-11-30 10:58:58 ,    303 , 214045 , 213997 ,                 
 2021-11-30 10:58:59 ,    297 , 216207 , 216207 ,                 
 2021-11-30 10:59:00 ,    297 , 205760 , 205760 ,                 
 2021-11-30 10:59:01 ,    368 , 272880 , 272880 ,                 
 2021-11-30 10:59:02 ,    252 , 184973 , 184973 ,                 
 2021-11-30 10:59:03 ,    175 , 138136 , 138136 ,                 
 2021-11-30 10:59:04 ,    201 , 201392 , 201392 ,                 
 2021-11-30 10:59:05 ,    170 , 199676 , 199676 ,                 
 2021-11-30 10:59:06 ,    203 , 266412 , 266412 ,                 
 2021-11-30 10:59:07 ,    149 , 200044 , 200044 ,                 
 2021-11-30 10:59:08 ,    150 , 199544 , 199544 ,                 
 2021-11-30 10:59:09 ,    199 , 266456 , 266456 ,                 
 2021-11-30 10:59:10 ,    141 , 187806 , 187806 ,                 
 2021-11-30 10:59:11 ,    156 , 199940 , 199940 ,                 
 2021-11-30 10:59:12 ,    199 , 266276 , 266276 ,                 
 2021-11-30 10:59:13 ,    149 , 199904 , 199904 ,                 
 2021-11-30 10:59:14 ,    163 , 205162 , 205162 ,                 
 2021-11-30 10:59:15 ,    161 , 196132 , 196132 ,                 
 2021-11-30 10:59:16 ,    115 , 135990 , 135990 ,                 
 2021-11-30 10:59:17 ,     48 ,  67240 ,  67240 ,                 
 2021-11-30 10:59:18 ,     96 , 133440 , 133440 ,                 
 2021-11-30 10:59:19 ,     48 ,  66200 ,  66200 ,                 
 2021-11-30 10:59:20 ,    112 , 134120 , 134120 ,                 
 2021-11-30 10:59:21 ,    111 , 137942 , 137942 ,                 
 2021-11-30 10:59:22 ,     74 ,  81359 ,  81359 ,                 
 2021-11-30 10:59:23 ,    116 , 136050 , 136050 ,                 
 2021-11-30 10:59:24 ,    107 , 137738 , 137738 ,                 
 2021-11-30 10:59:25 ,     73 ,  76290 ,  76290 ,                 
 2021-11-30 10:59:26 ,    130 , 160288 , 160288 ,                 
 2021-11-30 10:59:27 ,    140 , 193420 , 193420 ,                 
 2021-11-30 10:59:28 ,     94 , 100700 , 100700 ,                 
 2021-11-30 10:59:29 ,    279 , 270360 , 270360 ,                 
 2021-11-30 10:59:30 ,    285 , 270600 , 270600 ,                 
 2021-11-30 10:59:31 ,    140 , 135200 , 135200 ,                 
 2021-11-30 10:59:32 ,    199 , 206888 , 206888 ,                 
 2021-11-30 10:59:33 ,    112 , 137982 , 137982 ,                 
 2021-11-30 10:59:34 ,     74 ,  79249 ,  79249 ,                 
 2021-11-30 10:59:35 ,    126 , 136383 , 136383 ,                 
 2021-11-30 10:59:36 ,     97 , 133480 , 133480 ,                 
 2021-11-30 10:59:37 ,     48 ,  67240 ,  67240 ,                 
 2021-11-30 10:59:38 ,     97 , 133480 , 133480 ,                 
 2021-11-30 10:59:39 ,    105 , 133462 , 133462 ,                 
 2021-11-30 10:59:40 ,     70 ,  77980 ,  77980 ,                 
 2021-11-30 10:59:41 ,    119 , 144194 , 144194 ,                 
 2021-11-30 10:59:42 ,    135 , 176180 , 176180 ,                 
 2021-11-30 10:59:43 ,     85 ,  97540 ,  97540 ,                 
 2021-11-30 10:59:44 ,    268 , 252512 , 252512 ,                 
 2021-11-30 10:59:45 ,    166 , 144360 , 144360 ,                 
 2021-11-30 10:59:46 ,    163 , 186190 , 186190 ,                 
 2021-11-30 10:59:47 ,    124 , 167600 , 167600 ,                 
 2021-11-30 10:59:48 ,    193 , 172548 , 172548 ,                 
 2021-11-30 10:59:49 ,     98 , 132100 , 132100 ,                 
 2021-11-30 10:59:50 ,    117 , 133560 , 133560 ,                 
 2021-11-30 10:59:51 ,     50 ,  67640 ,  67640 ,                 
 2021-11-30 10:59:52 ,    101 , 133960 , 133960 ,                 
 2021-11-30 10:59:53 ,    100 , 133940 , 133940 ,                 
 2021-11-30 10:59:54 ,     57 ,  67622 ,  67622 ,                 
 2021-11-30 10:59:55 ,    127 , 145634 , 145634 ,                 
 2021-11-30 10:59:56 ,     77 ,  74567 ,  74567 ,                 
 2021-11-30 10:59:57 ,      6 ,    372 ,    372 ,                 
 2021-11-30 10:59:58 ,     13 ,   4412 ,   4412 ,                 
 2021-11-30 10:59:59 ,     22 ,   8900 ,   8900 ,                 
 2021-11-30 11:00:00 ,     38 ,   3900 ,   3900 ,                 
 2021-11-30 11:00:01 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:00:02 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:00:03 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:00:04 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:00:05 ,      4 ,    160 ,    160 ,                 
 2021-11-30 11:00:06 ,      1 ,     48 ,      0 ,                 
 2021-11-30 11:00:07 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:00:08 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:00:09 ,      1 ,     48 ,      0 ,                 
 2021-11-30 11:00:10 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:00:11 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:00:12 ,      1 ,     72 ,     72 ,                 
 2021-11-30 11:00:13 ,     10 ,   1792 ,   1792 ,                 
 2021-11-30 11:00:14 ,     21 ,   7081 ,   7081 ,                 
 2021-11-30 11:00:15 ,     56 ,  19871 ,  19871 ,                 
 2021-11-30 11:00:16 ,      5 ,    808 ,    808 ,                 
 2021-11-30 11:00:17 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:00:18 ,      1 ,     84 ,     84 ,                 
