 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 09:15:33 ,    137 , 137404 , 137404 ,                 
 2021-11-30 09:15:34 ,     95 ,  76945 ,  76945 ,                 
 2021-11-30 09:15:35 ,    125 , 138160 , 138160 ,                 
 2021-11-30 09:15:36 ,    101 , 132600 , 132600 ,                 
 2021-11-30 09:15:37 ,     27 ,  32002 ,  32002 ,                 
 2021-11-30 09:15:38 ,     56 ,  43827 ,  43827 ,                 
 2021-11-30 09:15:39 ,     95 ,  82554 ,  82554 ,                 
 2021-11-30 09:15:40 ,    130 , 139390 , 139390 ,                 
 2021-11-30 09:15:41 ,     73 ,  85575 ,  85575 ,                 
 2021-11-30 09:15:42 ,     53 ,  66654 ,  66654 ,                 
 2021-11-30 09:15:43 ,    102 , 132664 , 132664 ,                 
 2021-11-30 09:15:44 ,     61 ,  69560 ,  69560 ,                 
 2021-11-30 09:15:45 ,     93 , 130480 , 130480 ,                 
 2021-11-30 09:15:46 ,    100 , 133600 , 133600 ,                 
 2021-11-30 09:15:47 ,     53 ,  69240 ,  69240 ,                 
 2021-11-30 09:15:48 ,     65 ,  72532 ,  72532 ,                 
 2021-11-30 09:15:49 ,    135 , 143757 , 143757 ,                 
 2021-11-30 09:15:50 ,    115 ,  88062 ,  88062 ,                 
 2021-11-30 09:15:51 ,    124 , 141401 , 141305 ,                 
 2021-11-30 09:15:52 ,    136 , 140412 , 140412 ,                 
 2021-11-30 09:15:53 ,     67 ,  71481 ,  71481 ,                 
 2021-11-30 09:15:54 ,    145 , 146373 , 146373 ,                 
 2021-11-30 09:15:55 ,    140 , 178728 , 178728 ,                 
 2021-11-30 09:15:56 ,     72 ,  96052 ,  96052 ,                 
 2021-11-30 09:15:57 ,    228 , 227140 , 227140 ,                 
 2021-11-30 09:15:58 ,    257 , 234106 , 234106 ,                 
 2021-11-30 09:15:59 ,    146 , 135320 , 135320 ,                 
 2021-11-30 09:16:00 ,    283 , 269576 , 269576 ,                 
 2021-11-30 09:16:01 ,    125 , 138874 , 138874 ,                 
 2021-11-30 09:16:02 ,    151 , 200960 , 200960 ,                 
 2021-11-30 09:16:03 ,    202 , 266240 , 266240 ,                 
 2021-11-30 09:16:04 ,    150 , 198872 , 198872 ,                 
 2021-11-30 09:16:05 ,    135 , 172294 , 172294 ,                 
 2021-11-30 09:16:06 ,    174 , 211876 , 211876 ,                 
 2021-11-30 09:16:07 ,    220 , 271121 , 271121 ,                 
 2021-11-30 09:16:08 ,    155 , 201500 , 201500 ,                 
 2021-11-30 09:16:09 ,    153 , 201028 , 201028 ,                 
 2021-11-30 09:16:10 ,    183 , 243210 , 243210 ,                 
 2021-11-30 09:16:11 ,    157 , 201492 , 201492 ,                 
 2021-11-30 09:16:12 ,    145 , 198656 , 198656 ,                 
 2021-11-30 09:16:13 ,    194 , 265144 , 265144 ,                 
 2021-11-30 09:16:14 ,    147 , 201180 , 201180 ,                 
 2021-11-30 09:16:15 ,    140 , 191936 , 191936 ,                 
 2021-11-30 09:16:16 ,     99 , 133560 , 133560 ,                 
 2021-11-30 09:16:17 ,     49 ,  66240 ,  66240 ,                 
 2021-11-30 09:16:18 ,    101 , 132600 , 132600 ,                 
 2021-11-30 09:16:19 ,    107 , 134441 , 134441 ,                 
 2021-11-30 09:16:20 ,     70 ,  73321 ,  73321 ,                 
 2021-11-30 09:16:21 ,    130 , 146167 , 146167 ,                 
 2021-11-30 09:16:22 ,    102 , 134824 , 134824 ,                 
 2021-11-30 09:16:23 ,     56 ,  67873 ,  67873 ,                 
 2021-11-30 09:16:24 ,    104 , 132740 , 132740 ,                 
 2021-11-30 09:16:25 ,     72 ,  88102 ,  88102 ,                 
 2021-11-30 09:16:26 ,    104 , 123349 , 123349 ,                 
 2021-11-30 09:16:27 ,    122 , 145354 , 145354 ,                 
 2021-11-30 09:16:28 ,     96 , 112180 , 112180 ,                 
 2021-11-30 09:16:29 ,    219 , 223538 , 223538 ,                 
 2021-11-30 09:16:30 ,    206 , 209792 , 209792 ,                 
 2021-11-30 09:16:31 ,    246 , 209300 , 209300 ,                 
 2021-11-30 09:16:32 ,    280 , 268980 , 268980 ,                 
 2021-11-30 09:16:33 ,    193 , 201600 , 201600 ,                 
 2021-11-30 09:16:34 ,    137 , 124248 , 124248 ,                 
 2021-11-30 09:16:35 ,    100 , 132180 , 132180 ,                 
 2021-11-30 09:16:36 ,    101 , 132600 , 132600 ,                 
 2021-11-30 09:16:37 ,     50 ,  66280 ,  66280 ,                 
 2021-11-30 09:16:38 ,    101 , 133640 , 133640 ,                 
 2021-11-30 09:16:39 ,    104 , 131300 , 131300 ,                 
 2021-11-30 09:16:40 ,     52 ,  67780 ,  67780 ,                 
 2021-11-30 09:16:41 ,     99 , 133560 , 133560 ,                 
 2021-11-30 09:16:42 ,    100 , 132180 , 132180 ,                 
 2021-11-30 09:16:43 ,     54 ,  67860 ,  67860 ,                 
 2021-11-30 09:16:44 ,    102 , 131260 , 131260 ,                 
 2021-11-30 09:16:45 ,    124 , 141322 , 141322 ,                 
 2021-11-30 09:16:46 ,     81 ,  77800 ,  77800 ,                 
 2021-11-30 09:16:47 ,    102 , 134288 , 134288 ,                 
 2021-11-30 09:16:48 ,     99 , 132680 , 132680 ,                 
 2021-11-30 09:16:49 ,     56 ,  67880 ,  67880 ,                 
 2021-11-30 09:16:50 ,    100 , 132880 , 132880 ,                 
 2021-11-30 09:16:51 ,     99 , 133880 , 133880 ,                 
 2021-11-30 09:16:52 ,     51 ,  66520 ,  66520 ,                 
 2021-11-30 09:16:53 ,    124 , 141863 , 141863 ,                 
 2021-11-30 09:16:54 ,    151 , 154317 , 154317 ,                 
 2021-11-30 09:16:55 ,     31 ,  31674 ,  31674 ,                 
 2021-11-30 09:16:56 ,      6 ,    855 ,    855 ,                 
 2021-11-30 09:16:57 ,     21 ,   7081 ,   7081 ,                 
 2021-11-30 09:16:58 ,     37 ,   8574 ,   8478 ,                 
 2021-11-30 09:16:59 ,     18 ,   1328 ,   1328 ,                 
 2021-11-30 09:17:00 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:17:01 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:17:02 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:17:03 ,      1 ,     40 ,     40 ,                 
