 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 09:02:14 ,    165 , 155909 , 155909 ,                 
 2021-11-30 09:02:15 ,     89 ,  75502 ,  75502 ,                 
 2021-11-30 09:02:16 ,    138 , 135321 , 135321 ,                 
 2021-11-30 09:02:17 ,     75 ,  67016 ,  67016 ,                 
 2021-11-30 09:02:18 ,     73 ,  74273 ,  74273 ,                 
 2021-11-30 09:02:19 ,     55 ,  17233 ,  17233 ,                 
 2021-11-30 09:02:20 ,     68 ,  25002 ,  25002 ,                 
 2021-11-30 09:02:21 ,     54 ,  61800 ,  61800 ,                 
 2021-11-30 09:02:22 ,    161 , 114404 , 114404 ,                 
 2021-11-30 09:02:23 ,    103 ,  82770 ,  82770 ,                 
 2021-11-30 09:02:24 ,    217 , 148607 , 148607 ,                 
 2021-11-30 09:02:25 ,    185 , 135960 , 135960 ,                 
 2021-11-30 09:02:26 ,     84 ,  68680 ,  68680 ,                 
 2021-11-30 09:02:27 ,    103 , 132680 , 132680 ,                 
 2021-11-30 09:02:28 ,     50 ,  63827 ,  63827 ,                 
 2021-11-30 09:02:29 ,    115 , 134055 , 134055 ,                 
 2021-11-30 09:02:30 ,    111 , 133044 , 132996 ,                 
 2021-11-30 09:02:31 ,     51 ,  66596 ,  66596 ,                 
 2021-11-30 09:02:32 ,    109 , 134287 , 134239 ,                 
 2021-11-30 09:02:33 ,     90 , 100574 , 100574 ,                 
 2021-11-30 09:02:34 ,     19 ,   2541 ,   2541 ,                 
 2021-11-30 09:02:35 ,      3 ,    214 ,    214 ,                 
 2021-11-30 09:02:36 ,     94 ,  76817 ,  76817 ,                 
 2021-11-30 09:02:37 ,     98 , 109869 , 109869 ,                 
 2021-11-30 09:02:38 ,     36 ,  24154 ,  24154 ,                 
 2021-11-30 09:02:39 ,    126 , 128328 , 128328 ,                 
 2021-11-30 09:02:40 ,     72 ,  71235 ,  71235 ,                 
 2021-11-30 09:02:41 ,    113 , 135869 , 135869 ,                 
 2021-11-30 09:02:42 ,     85 ,  80844 ,  80844 ,                 
 2021-11-30 09:02:43 ,    122 , 136333 , 136333 ,                 
 2021-11-30 09:02:44 ,    134 , 163660 , 163660 ,                 
 2021-11-30 09:02:45 ,     45 ,  58192 ,  58192 ,                 
 2021-11-30 09:02:46 ,    120 , 134594 , 134594 ,                 
 2021-11-30 09:02:47 ,     13 ,  10668 ,  10668 ,                 
 2021-11-30 09:02:48 ,    158 , 163311 , 163311 ,                 
 2021-11-30 09:02:49 ,    247 , 181819 , 181819 ,                 
 2021-11-30 09:02:50 ,    233 , 174228 , 174228 ,                 
 2021-11-30 09:02:51 ,    278 , 245622 , 245622 ,                 
 2021-11-30 09:02:52 ,    184 , 171914 , 171914 ,                 
 2021-11-30 09:02:53 ,    192 , 137651 , 137651 ,                 
 2021-11-30 09:02:54 ,    278 , 269932 , 269932 ,                 
 2021-11-30 09:02:55 ,    157 , 199264 , 199264 ,                 
 2021-11-30 09:02:56 ,    160 , 199312 , 199312 ,                 
 2021-11-30 09:02:57 ,    203 , 266484 , 266484 ,                 
 2021-11-30 09:02:58 ,    160 , 200398 , 200398 ,                 
 2021-11-30 09:02:59 ,    156 , 201374 , 201374 ,                 
 2021-11-30 09:03:00 ,    230 , 268563 , 268563 ,                 
 2021-11-30 09:03:01 ,    156 , 201264 , 201264 ,                 
 2021-11-30 09:03:02 ,    148 , 198380 , 198380 ,                 
 2021-11-30 09:03:03 ,    166 , 219018 , 219018 ,                 
 2021-11-30 09:03:04 ,    152 , 201344 , 201344 ,                 
 2021-11-30 09:03:05 ,    154 , 200923 , 200923 ,                 
 2021-11-30 09:03:06 ,    199 , 266108 , 266108 ,                 
 2021-11-30 09:03:07 ,    147 , 199796 , 199796 ,                 
 2021-11-30 09:03:08 ,    135 , 184319 , 184319 ,                 
 2021-11-30 09:03:09 ,    100 , 133600 , 133600 ,                 
 2021-11-30 09:03:10 ,     62 ,  66943 ,  66943 ,                 
 2021-11-30 09:03:11 ,    104 , 134802 , 134802 ,                 
 2021-11-30 09:03:12 ,    119 , 146249 , 146249 ,                 
 2021-11-30 09:03:13 ,     87 ,  93337 ,  93337 ,                 
 2021-11-30 09:03:14 ,    133 , 164472 , 164472 ,                 
 2021-11-30 09:03:15 ,    217 , 223620 , 223620 ,                 
 2021-11-30 09:03:16 ,    182 , 164622 , 164622 ,                 
 2021-11-30 09:03:17 ,    131 , 162720 , 162720 ,                 
 2021-11-30 09:03:18 ,    162 , 190671 , 190671 ,                 
 2021-11-30 09:03:19 ,    238 , 197412 , 197412 ,                 
 2021-11-30 09:03:20 ,    218 , 204390 , 204390 ,                 
 2021-11-30 09:03:21 ,    279 , 270360 , 270360 ,                 
 2021-11-30 09:03:22 ,    197 , 176540 , 176540 ,                 
 2021-11-30 09:03:23 ,    103 , 134782 , 134782 ,                 
 2021-11-30 09:03:24 ,    112 , 142511 , 142511 ,                 
 2021-11-30 09:03:25 ,     63 ,  75454 ,  75454 ,                 
 2021-11-30 09:03:26 ,    103 , 135210 , 135210 ,                 
 2021-11-30 09:03:27 ,    147 , 177968 , 177920 ,                 
 2021-11-30 09:03:28 ,     92 , 107720 , 107720 ,                 
 2021-11-30 09:03:29 ,    277 , 263560 , 263560 ,                 
 2021-11-30 09:03:30 ,    169 , 171830 , 171830 ,                 
 2021-11-30 09:03:31 ,    236 , 207164 , 207164 ,                 
 2021-11-30 09:03:32 ,    215 , 218510 , 218510 ,                 
 2021-11-30 09:03:33 ,     80 ,  94032 ,  94032 ,                 
 2021-11-30 09:03:34 ,    123 , 159345 , 159345 ,                 
 2021-11-30 09:03:35 ,    194 , 208208 , 208208 ,                 
 2021-11-30 09:03:36 ,    135 , 114368 , 114368 ,                 
 2021-11-30 09:03:37 ,    102 , 134008 , 133960 ,                 
 2021-11-30 09:03:38 ,    101 , 135685 , 135685 ,                 
 2021-11-30 09:03:39 ,     58 ,  66893 ,  66893 ,                 
 2021-11-30 09:03:40 ,    107 , 133880 , 133880 ,                 
 2021-11-30 09:03:41 ,     97 , 133480 , 133480 ,                 
 2021-11-30 09:03:42 ,     50 ,  66280 ,  66280 ,                 
 2021-11-30 09:03:43 ,     95 , 133400 , 133400 ,                 
 2021-11-30 09:03:44 ,     95 , 133400 , 133400 ,                 
 2021-11-30 09:03:45 ,     48 ,  66200 ,  66200 ,                 
 2021-11-30 09:03:46 ,     96 , 132400 , 132400 ,                 
 2021-11-30 09:03:47 ,     96 , 134405 , 134405 ,                 
 2021-11-30 09:03:48 ,      8 ,   1554 ,   1554 ,                 
 2021-11-30 09:03:49 ,     22 ,   3486 ,   3486 ,                 
 2021-11-30 09:03:50 ,     21 ,   2503 ,   2503 ,                 
 2021-11-30 09:03:51 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:03:52 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:03:53 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:03:54 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:03:55 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:03:56 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:03:57 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:03:58 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:03:59 ,      1 ,     40 ,     40 ,                 
 2021-11-30 09:04:00 ,      3 ,    120 ,    120 ,                 
 2021-11-30 09:04:01 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:02 ,      1 ,     60 ,     60 ,                 
 2021-11-30 09:04:03 ,      7 ,   1506 ,   1506 ,                 
 2021-11-30 09:04:04 ,     23 ,   3346 ,   3346 ,                 
 2021-11-30 09:04:05 ,     10 ,   1576 ,   1576 ,                 
 2021-11-30 09:04:06 ,      6 ,    871 ,    871 ,                 
 2021-11-30 09:04:07 ,     13 ,   3141 ,   3141 ,                 
 2021-11-30 09:04:08 ,     24 ,   3523 ,   3523 ,                 
 2021-11-30 09:04:09 ,      5 ,    200 ,    200 ,                 
 2021-11-30 09:04:10 ,     12 ,    480 ,    480 ,                 
 2021-11-30 09:04:11 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:12 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:13 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:14 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:15 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:16 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:17 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:18 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:19 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:20 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:21 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:22 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:23 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:24 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:25 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:26 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:27 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:28 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:29 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:30 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:31 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:32 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:33 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:34 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:35 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:36 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:37 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:38 ,      5 ,    831 ,    831 ,                 
 2021-11-30 09:04:39 ,     14 ,   2796 ,   2796 ,                 
 2021-11-30 09:04:40 ,     24 ,   2750 ,   2750 ,                 
 2021-11-30 09:04:41 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:42 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:43 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:44 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:45 ,      0 ,      0 ,      0 ,                 
 2021-11-30 09:04:46 ,      6 ,   1372 ,   1372 ,                 
 2021-11-30 09:04:47 ,      6 ,    641 ,    641 ,                 
 2021-11-30 09:04:48 ,     11 ,   3308 ,   3308 ,                 
 2021-11-30 09:04:49 ,     33 ,  26880 ,  26880 ,                 
