 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 10:08:46 ,    130 ,  85119 ,  85119 ,                 
 2021-11-30 10:08:47 ,    104 ,  81204 ,  81204 ,                 
 2021-11-30 10:08:48 ,    189 , 160674 , 160674 ,                 
 2021-11-30 10:08:49 ,    107 ,  76503 ,  76503 ,                 
 2021-11-30 10:08:50 ,     66 ,  29664 ,  29664 ,                 
 2021-11-30 10:08:51 ,     75 ,  53308 ,  53308 ,                 
 2021-11-30 10:08:52 ,     38 ,  37020 ,  37020 ,                 
 2021-11-30 10:08:53 ,    168 , 124960 , 124960 ,                 
 2021-11-30 10:08:54 ,    184 , 135920 , 135920 ,                 
 2021-11-30 10:08:55 ,    120 ,  94462 ,  94462 ,                 
 2021-11-30 10:08:56 ,    196 , 136689 , 136689 ,                 
 2021-11-30 10:08:57 ,     35 ,  17348 ,  17348 ,                 
 2021-11-30 10:08:58 ,    169 , 140731 , 140731 ,                 
 2021-11-30 10:08:59 ,    110 , 133148 , 133148 ,                 
 2021-11-30 10:09:00 ,     64 ,  70360 ,  70312 ,                 
 2021-11-30 10:09:01 ,    102 , 133668 , 133668 ,                 
 2021-11-30 10:09:02 ,     98 , 133520 , 133520 ,                 
 2021-11-30 10:09:03 ,     50 ,  66280 ,  66280 ,                 
 2021-11-30 10:09:04 ,     25 ,  31949 ,  31949 ,                 
 2021-11-30 10:09:05 ,      4 ,    198 ,    198 ,                 
 2021-11-30 10:09:06 ,     13 ,    622 ,    574 ,                 
 2021-11-30 10:09:07 ,     22 ,   7662 ,   7662 ,                 
 2021-11-30 10:09:08 ,     27 ,  11915 ,  11915 ,                 
 2021-11-30 10:09:09 ,     72 ,  24602 ,  24602 ,                 
 2021-11-30 10:09:10 ,     78 ,  40581 ,  40581 ,                 
 2021-11-30 10:09:11 ,     97 ,  70608 ,  70608 ,                 
 2021-11-30 10:09:12 ,    109 ,  94305 ,  94305 ,                 
 2021-11-30 10:09:13 ,    238 , 181832 , 181832 ,                 
 2021-11-30 10:09:14 ,    340 , 251880 , 251880 ,                 
 2021-11-30 10:09:15 ,    279 , 206080 , 206080 ,                 
 2021-11-30 10:09:16 ,    285 , 204240 , 204240 ,                 
 2021-11-30 10:09:17 ,    187 , 139393 , 139393 ,                 
 2021-11-30 10:09:18 ,    187 , 202341 , 202341 ,                 
 2021-11-30 10:09:19 ,    168 , 199584 , 199584 ,                 
 2021-11-30 10:09:20 ,    156 , 200216 , 200216 ,                 
 2021-11-30 10:09:21 ,    204 , 265328 , 265328 ,                 
 2021-11-30 10:09:22 ,    151 , 199492 , 199492 ,                 
 2021-11-30 10:09:23 ,    152 , 201400 , 201400 ,                 
 2021-11-30 10:09:24 ,    195 , 254000 , 254000 ,                 
 2021-11-30 10:09:25 ,    118 , 140074 , 140074 ,                 
 2021-11-30 10:09:26 ,    215 , 265768 , 265768 ,                 
 2021-11-30 10:09:27 ,    202 , 266384 , 266384 ,                 
 2021-11-30 10:09:28 ,     99 , 133584 , 133584 ,                 
 2021-11-30 10:09:29 ,    189 , 252151 , 252151 ,                 
 2021-11-30 10:09:30 ,    113 , 136980 , 136980 ,                 
 2021-11-30 10:09:31 ,     71 ,  68910 ,  68910 ,                 
 2021-11-30 10:09:32 ,     97 , 133480 , 133480 ,                 
 2021-11-30 10:09:33 ,     98 , 133520 , 133520 ,                 
 2021-11-30 10:09:34 ,     48 ,  66200 ,  66200 ,                 
 2021-11-30 10:09:35 ,     98 , 133520 , 133520 ,                 
 2021-11-30 10:09:36 ,     59 ,  68311 ,  68311 ,                 
 2021-11-30 10:09:37 ,    110 , 137691 , 137691 ,                 
 2021-11-30 10:09:38 ,    119 , 136130 , 136130 ,                 
 2021-11-30 10:09:39 ,     50 ,  66320 ,  66320 ,                 
 2021-11-30 10:09:40 ,    106 , 137710 , 137710 ,                 
 2021-11-30 10:09:41 ,    110 , 143075 , 143075 ,                 
 2021-11-30 10:09:42 ,     81 ,  94739 ,  94739 ,                 
 2021-11-30 10:09:43 ,    157 , 191526 , 191526 ,                 
