 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 11:29:03 ,     80 ,  27811 ,  27811 ,                 
 2021-11-30 11:29:04 ,    164 , 151244 , 151244 ,                 
 2021-11-30 11:29:05 ,    175 , 151534 , 151534 ,                 
 2021-11-30 11:29:06 ,     77 ,  72667 ,  72667 ,                 
 2021-11-30 11:29:07 ,     70 ,  64067 ,  64067 ,                 
 2021-11-30 11:29:08 ,     92 ,  82810 ,  82810 ,                 
 2021-11-30 11:29:09 ,    120 ,  87868 ,  87868 ,                 
 2021-11-30 11:29:10 ,    135 , 139085 , 139085 ,                 
 2021-11-30 11:29:11 ,     50 ,  66292 ,  66292 ,                 
 2021-11-30 11:29:12 ,    126 , 158775 , 158775 ,                 
 2021-11-30 11:29:13 ,    112 , 133345 , 133345 ,                 
 2021-11-30 11:29:14 ,     54 ,  67468 ,  67468 ,                 
 2021-11-30 11:29:15 ,    103 , 132692 , 132692 ,                 
 2021-11-30 11:29:16 ,     92 , 126077 , 126077 ,                 
 2021-11-30 11:29:17 ,     53 ,  66961 ,  66961 ,                 
 2021-11-30 11:29:18 ,    117 , 140521 , 140521 ,                 
 2021-11-30 11:29:19 ,     89 ,  81521 ,  81521 ,                 
 2021-11-30 11:29:20 ,    103 , 132300 , 132300 ,                 
 2021-11-30 11:29:21 ,     73 ,  95864 ,  95864 ,                 
 2021-11-30 11:29:22 ,      0 ,      0 ,      0 ,                 
 2021-11-30 11:29:23 ,      1 ,     48 ,      0 ,                 
 2021-11-30 11:29:24 ,      8 ,   3300 ,   3300 ,                 
 2021-11-30 11:29:25 ,    122 , 133659 , 133611 ,                 
 2021-11-30 11:29:26 ,     62 ,  59745 ,  59745 ,                 
 2021-11-30 11:29:27 ,     93 ,  77237 ,  77237 ,                 
 2021-11-30 11:29:28 ,    104 , 127202 , 127202 ,                 
 2021-11-30 11:29:29 ,     68 ,  69887 ,  69887 ,                 
 2021-11-30 11:29:30 ,    155 , 153897 , 153897 ,                 
