 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 11:50:30 ,    135 , 141979 , 141979 ,                 
 2021-11-30 11:50:31 ,    121 ,  91262 ,  91262 ,                 
 2021-11-30 11:50:32 ,    130 ,  84882 ,  84882 ,                 
 2021-11-30 11:50:33 ,    172 , 126412 , 126412 ,                 
 2021-11-30 11:50:34 ,    201 , 143628 , 143628 ,                 
 2021-11-30 11:50:35 ,     40 ,  14473 ,  14473 ,                 
 2021-11-30 11:50:36 ,     69 ,  55454 ,  55454 ,                 
 2021-11-30 11:50:37 ,    137 ,  77114 ,  77114 ,                 
 2021-11-30 11:50:38 ,    126 ,  84582 ,  84582 ,                 
 2021-11-30 11:50:39 ,    224 , 151698 , 151698 ,                 
 2021-11-30 11:50:40 ,    189 , 127702 , 127654 ,                 
 2021-11-30 11:50:41 ,    120 ,  80618 ,  80618 ,                 
 2021-11-30 11:50:42 ,    105 , 100313 , 100313 ,                 
 2021-11-30 11:50:43 ,     50 ,  66288 ,  66240 ,                 
 2021-11-30 11:50:44 ,    108 , 134022 , 134022 ,                 
 2021-11-30 11:50:45 ,    131 , 148186 , 148186 ,                 
 2021-11-30 11:50:46 ,     47 ,  26560 ,  26560 ,                 
 2021-11-30 11:50:47 ,     83 ,  73019 ,  73019 ,                 
 2021-11-30 11:50:48 ,     61 ,  67822 ,  67822 ,                 
 2021-11-30 11:50:49 ,    136 , 146845 , 146845 ,                 
 2021-11-30 11:50:50 ,    132 , 139976 , 139976 ,                 
 2021-11-30 11:50:51 ,     69 ,  69740 ,  69740 ,                 
 2021-11-30 11:50:52 ,    140 , 146047 , 146047 ,                 
 2021-11-30 11:50:53 ,    116 , 138655 , 138655 ,                 
 2021-11-30 11:50:54 ,    102 , 107206 , 107206 ,                 
 2021-11-30 11:50:55 ,    172 , 181453 , 181453 ,                 
 2021-11-30 11:50:56 ,    315 , 277120 , 277120 ,                 
 2021-11-30 11:50:57 ,    255 , 203863 , 203863 ,                 
 2021-11-30 11:50:58 ,    192 , 201560 , 201560 ,                 
 2021-11-30 11:50:59 ,    229 , 194581 , 194581 ,                 
 2021-11-30 11:51:00 ,    177 , 135640 , 135640 ,                 
 2021-11-30 11:51:01 ,     55 ,  66480 ,  66480 ,                 
 2021-11-30 11:51:02 ,    112 , 133040 , 133040 ,                 
 2021-11-30 11:51:03 ,    100 , 132180 , 132180 ,                 
 2021-11-30 11:51:04 ,     56 ,  68123 ,  68123 ,                 
 2021-11-30 11:51:05 ,    105 , 132382 , 132382 ,                 
 2021-11-30 11:51:06 ,    122 , 145799 , 145799 ,                 
 2021-11-30 11:51:07 ,     72 ,  74820 ,  74820 ,                 
 2021-11-30 11:51:08 ,    112 , 135478 , 135478 ,                 
 2021-11-30 11:51:09 ,    116 , 143327 , 143327 ,                 
 2021-11-30 11:51:10 ,     84 ,  93128 ,  93128 ,                 
 2021-11-30 11:51:11 ,    129 , 162681 , 162681 ,                 
 2021-11-30 11:51:12 ,    222 , 229845 , 229845 ,                 
 2021-11-30 11:51:13 ,    254 , 214472 , 214472 ,                 
 2021-11-30 11:51:14 ,    195 , 202720 , 202720 ,                 
 2021-11-30 11:51:15 ,    283 , 268440 , 268440 ,                 
 2021-11-30 11:51:16 ,    110 , 108511 , 108511 ,                 
 2021-11-30 11:51:17 ,    108 , 133952 , 133952 ,                 
 2021-11-30 11:51:18 ,    108 , 135324 , 135324 ,                 
 2021-11-30 11:51:19 ,     69 ,  72760 ,  72760 ,                 
 2021-11-30 11:51:20 ,    136 , 146535 , 146535 ,                 
 2021-11-30 11:51:21 ,    101 , 131035 , 131035 ,                 
 2021-11-30 11:51:22 ,     58 ,  69440 ,  69440 ,                 
 2021-11-30 11:51:23 ,     97 , 133480 , 133480 ,                 
 2021-11-30 11:51:24 ,     96 , 130649 , 130649 ,                 
 2021-11-30 11:51:25 ,     57 ,  70055 ,  70055 ,                 
 2021-11-30 11:51:26 ,    110 , 140201 , 140201 ,                 
 2021-11-30 11:51:27 ,    119 , 146191 , 146191 ,                 
 2021-11-30 11:51:28 ,     71 ,  87000 ,  87000 ,                 
 2021-11-30 11:51:29 ,    180 , 205340 , 205340 ,                 
 2021-11-30 11:51:30 ,    287 , 268922 , 268922 ,                 
 2021-11-30 11:51:31 ,    155 , 143256 , 143256 ,                 
 2021-11-30 11:51:32 ,    308 , 281940 , 281940 ,                 
 2021-11-30 11:51:33 ,    228 , 227508 , 227508 ,                 
 2021-11-30 11:51:34 ,     54 ,  69320 ,  69320 ,                 
 2021-11-30 11:51:35 ,    110 , 136842 , 136842 ,                 
 2021-11-30 11:51:36 ,    119 , 143543 , 143543 ,                 
 2021-11-30 11:51:37 ,     84 ,  72223 ,  72223 ,                 
 2021-11-30 11:51:38 ,     96 , 133440 , 133440 ,                 
 2021-11-30 11:51:39 ,     48 ,  66200 ,  66200 ,                 
 2021-11-30 11:51:40 ,     97 , 133480 , 133480 ,                 
 2021-11-30 11:51:41 ,     97 , 132440 , 132440 ,                 
 2021-11-30 11:51:42 ,     54 ,  67528 ,  67480 ,                 
 2021-11-30 11:51:43 ,    112 , 139726 , 139726 ,                 
 2021-11-30 11:51:44 ,    123 , 149236 , 149188 ,                 
 2021-11-30 11:51:45 ,     71 ,  84200 ,  84200 ,                 
 2021-11-30 11:51:46 ,    162 , 193942 , 193942 ,                 
 2021-11-30 11:51:47 ,    186 , 190114 , 190114 ,                 
 2021-11-30 11:51:48 ,    245 , 197179 , 197179 ,                 
 2021-11-30 11:51:49 ,    214 , 216960 , 216960 ,                 
 2021-11-30 11:51:50 ,    273 , 260546 , 260546 ,                 
 2021-11-30 11:51:51 ,     90 ,  93781 ,  93781 ,                 
 2021-11-30 11:51:52 ,    131 , 156921 , 156921 ,                 
 2021-11-30 11:51:53 ,     98 , 133520 , 133520 ,                 
 2021-11-30 11:51:54 ,     50 ,  66280 ,  66280 ,                 
 2021-11-30 11:51:55 ,     98 , 132480 , 132480 ,                 
