 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 10:36:10 ,    142 ,  86850 ,  86850 ,                 
 2021-11-30 10:36:11 ,    255 , 144887 , 144887 ,                 
 2021-11-30 10:36:12 ,     75 ,  23799 ,  23799 ,                 
 2021-11-30 10:36:13 ,    251 , 154497 , 154497 ,                 
 2021-11-30 10:36:14 ,    171 , 115285 , 115285 ,                 
 2021-11-30 10:36:15 ,    106 ,  69826 ,  69826 ,                 
 2021-11-30 10:36:16 ,    201 , 137208 , 137208 ,                 
 2021-11-30 10:36:17 ,     52 ,  67400 ,  67400 ,                 
 2021-11-30 10:36:18 ,     98 , 132480 , 132480 ,                 
 2021-11-30 10:36:19 ,     98 , 133560 , 133560 ,                 
 2021-11-30 10:36:20 ,     41 ,  35762 ,  35762 ,                 
 2021-11-30 10:36:21 ,    104 ,  97877 ,  97877 ,                 
 2021-11-30 10:36:22 ,    111 ,  88521 ,  88521 ,                 
 2021-11-30 10:36:23 ,    110 , 133106 , 133106 ,                 
 2021-11-30 10:36:24 ,    107 , 134077 , 134077 ,                 
 2021-11-30 10:36:25 ,     60 ,  66979 ,  66979 ,                 
 2021-11-30 10:36:26 ,    115 , 133980 , 133932 ,                 
 2021-11-30 10:36:27 ,    101 , 132836 , 132788 ,                 
 2021-11-30 10:36:28 ,     50 ,  67044 ,  67044 ,                 
 2021-11-30 10:36:29 ,    104 , 132768 , 132768 ,                 
 2021-11-30 10:36:30 ,    103 , 132908 , 132908 ,                 
 2021-11-30 10:36:31 ,     56 ,  67416 ,  67416 ,                 
 2021-11-30 10:36:32 ,     56 ,  65915 ,  65915 ,                 
 2021-11-30 10:36:33 ,     37 ,  15492 ,  15492 ,                 
 2021-11-30 10:36:34 ,     42 ,  12833 ,  12833 ,                 
 2021-11-30 10:36:35 ,     49 ,  18275 ,  18275 ,                 
 2021-11-30 10:36:36 ,    147 , 146599 , 146599 ,                 
 2021-11-30 10:36:37 ,    119 , 151400 , 151400 ,                 
 2021-11-30 10:36:38 ,     91 , 123300 , 123300 ,                 
 2021-11-30 10:36:39 ,    226 , 227060 , 227060 ,                 
 2021-11-30 10:36:40 ,    188 , 191341 , 191341 ,                 
 2021-11-30 10:36:41 ,    210 , 138040 , 138040 ,                 
 2021-11-30 10:36:42 ,    193 , 140252 , 140252 ,                 
 2021-11-30 10:36:43 ,     81 ,  69539 ,  69539 ,                 
 2021-11-30 10:36:44 ,    105 , 133849 , 133849 ,                 
 2021-11-30 10:36:45 ,    101 , 132354 , 132354 ,                 
 2021-11-30 10:36:46 ,     58 ,  69062 ,  69062 ,                 
 2021-11-30 10:36:47 ,    120 , 144719 , 144719 ,                 
 2021-11-30 10:36:48 ,    130 , 144834 , 144834 ,                 
 2021-11-30 10:36:49 ,     82 ,  85249 ,  85249 ,                 
