 Date and time       , Frames ,  Bytes ,  BYTES ,                 
 2021-11-30 09:46:37 ,    142 , 143787 , 143787 ,                 
 2021-11-30 09:46:38 ,    124 , 114283 , 114283 ,                 
 2021-11-30 09:46:39 ,    116 ,  83828 ,  83828 ,                 
 2021-11-30 09:46:40 ,    154 , 143063 , 143063 ,                 
 2021-11-30 09:46:41 ,    114 ,  84429 ,  84429 ,                 
 2021-11-30 09:46:42 ,    133 , 127391 , 127391 ,                 
 2021-11-30 09:46:43 ,    140 , 146911 , 146911 ,                 
 2021-11-30 09:46:44 ,     57 ,  68317 ,  68317 ,                 
 2021-11-30 09:46:45 ,    125 , 120032 , 120032 ,                 
 2021-11-30 09:46:46 ,     52 ,  67788 ,  67740 ,                 
 2021-11-30 09:46:47 ,     97 , 131056 , 131056 ,                 
 2021-11-30 09:46:48 ,     97 , 133468 , 133468 ,                 
 2021-11-30 09:46:49 ,     21 ,  27558 ,  27558 ,                 
 2021-11-30 09:46:50 ,     95 , 126314 , 126314 ,                 
 2021-11-30 09:46:51 ,    100 , 116610 , 116610 ,                 
 2021-11-30 09:46:52 ,     89 ,  80849 ,  80801 ,                 
 2021-11-30 09:46:53 ,    172 , 167176 , 167176 ,                 
 2021-11-30 09:46:54 ,     29 ,  17150 ,  17150 ,                 
 2021-11-30 09:46:55 ,    142 , 141602 , 141602 ,                 
 2021-11-30 09:46:56 ,    118 , 135735 , 135735 ,                 
 2021-11-30 09:46:57 ,     70 ,  95492 ,  95492 ,                 
 2021-11-30 09:46:58 ,    193 , 213988 , 213988 ,                 
 2021-11-30 09:46:59 ,    281 , 269424 , 269424 ,                 
 2021-11-30 09:47:00 ,    145 , 135376 , 135376 ,                 
 2021-11-30 09:47:01 ,    264 , 242035 , 242035 ,                 
 2021-11-30 09:47:02 ,    194 , 202596 , 202596 ,                 
 2021-11-30 09:47:03 ,    148 , 198864 , 198864 ,                 
 2021-11-30 09:47:04 ,    176 , 230838 , 230838 ,                 
 2021-11-30 09:47:05 ,    167 , 209752 , 209752 ,                 
 2021-11-30 09:47:06 ,    170 , 212640 , 212640 ,                 
 2021-11-30 09:47:07 ,    158 , 194199 , 194199 ,                 
 2021-11-30 09:47:08 ,    190 , 266800 , 266800 ,                 
 2021-11-30 09:47:09 ,    143 , 200640 , 200640 ,                 
 2021-11-30 09:47:10 ,    144 , 180415 , 180415 ,                 
 2021-11-30 09:47:11 ,    191 , 266840 , 266840 ,                 
 2021-11-30 09:47:12 ,    126 , 173407 , 173407 ,                 
 2021-11-30 09:47:13 ,    145 , 200708 , 200708 ,                 
 2021-11-30 09:47:14 ,    143 , 200640 , 200640 ,                 
 2021-11-30 09:47:15 ,    143 , 199632 , 199632 ,                 
 2021-11-30 09:47:16 ,    152 , 205791 , 205791 ,                 
 2021-11-30 09:47:17 ,    155 , 204318 , 204318 ,                 
 2021-11-30 09:47:18 ,    146 , 199732 , 199732 ,                 
 2021-11-30 09:47:19 ,    193 , 266908 , 266908 ,                 
 2021-11-30 09:47:20 ,    151 , 199932 , 199932 ,                 
 2021-11-30 09:47:21 ,    134 , 182032 , 182032 ,                 
 2021-11-30 09:47:22 ,    221 , 274790 , 274790 ,                 
 2021-11-30 09:47:23 ,    122 , 144365 , 144365 ,                 
 2021-11-30 09:47:24 ,    203 , 268993 , 268993 ,                 
 2021-11-30 09:47:25 ,    178 , 221949 , 221949 ,                 
 2021-11-30 09:47:26 ,    105 , 137137 , 137137 ,                 
 2021-11-30 09:47:27 ,    197 , 269506 , 269506 ,                 
 2021-11-30 09:47:28 ,    178 , 247769 , 247769 ,                 
 2021-11-30 09:47:29 ,     99 , 134504 , 134504 ,                 
 2021-11-30 09:47:30 ,    195 , 267000 , 267000 ,                 
 2021-11-30 09:47:31 ,    107 , 142214 , 142214 ,                 
 2021-11-30 09:47:32 ,    152 , 194103 , 194103 ,                 
 2021-11-30 09:47:33 ,    205 , 269418 , 269418 ,                 
 2021-11-30 09:47:34 ,    107 , 149023 , 149023 ,                 
 2021-11-30 09:47:35 ,    148 , 199800 , 199800 ,                 
 2021-11-30 09:47:36 ,    144 , 200720 , 200720 ,                 
 2021-11-30 09:47:37 ,    206 , 271342 , 271342 ,                 
 2021-11-30 09:47:38 ,    166 , 213570 , 213570 ,                 
 2021-11-30 09:47:39 ,    164 , 202183 , 202183 ,                 
 2021-11-30 09:47:40 ,    203 , 267320 , 267320 ,                 
