 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 12:57:19 ,    216 ,   97675 ,   97675 ,               
 2021-11-30 12:57:20 ,    854 ,  544060 ,  544060 ,               
 2021-11-30 12:57:21 ,    298 ,  130204 ,  130204 ,               
 2021-11-30 12:57:22 ,    303 ,  154250 ,  154250 ,               
 2021-11-30 12:57:23 ,    263 ,  117621 ,  117621 ,               
 2021-11-30 12:57:24 ,   1440 , 1349856 , 1349856 ,               
 2021-11-30 12:57:25 ,     51 ,    7335 ,    7287 ,               
 2021-11-30 12:57:26 ,     34 ,   10939 ,   10891 ,               
 2021-11-30 12:57:27 ,     35 ,   19902 ,   19902 ,               
 2021-11-30 12:57:28 ,    491 ,  378427 ,  378427 ,               
 2021-11-30 12:57:29 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:30 ,      8 ,     320 ,     320 ,               
 2021-11-30 12:57:31 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:32 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:33 ,     69 ,   37130 ,   37130 ,               
 2021-11-30 12:57:34 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:35 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:57:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:37 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:38 ,    712 ,  581896 ,  581896 ,               
 2021-11-30 12:57:39 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:40 ,    159 ,  137580 ,  137580 ,               
 2021-11-30 12:57:41 ,   1865 , 1987140 , 1987044 ,               
 2021-11-30 12:57:42 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:45 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:57:46 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:47 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:48 ,     35 ,   11238 ,   11238 ,               
 2021-11-30 12:57:49 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:50 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:57:51 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:52 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:53 ,    762 ,  599509 ,  599509 ,               
 2021-11-30 12:57:54 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:55 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:57:56 ,     41 ,   11143 ,   11143 ,               
 2021-11-30 12:57:57 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:57:58 ,     13 ,    5464 ,    5464 ,               
 2021-11-30 12:57:59 ,   1972 , 2056309 , 2056309 ,               
 2021-11-30 12:58:00 ,      8 ,     320 ,     320 ,               
 2021-11-30 12:58:01 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:04 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:05 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:06 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:08 ,    236 ,  185602 ,  185602 ,               
 2021-11-30 12:58:09 ,    357 ,  356088 ,  356088 ,               
 2021-11-30 12:58:10 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:58:11 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:12 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:13 ,      1 ,      48 ,       0 ,               
 2021-11-30 12:58:14 ,     41 ,   11482 ,   11482 ,               
 2021-11-30 12:58:15 ,     12 ,    1121 ,    1073 ,               
 2021-11-30 12:58:16 ,   3459 , 3139031 , 3139031 ,               
 2021-11-30 12:58:17 ,   3763 , 4350732 , 4350732 ,               
 2021-11-30 12:58:18 ,   5044 , 6111220 , 6111220 ,               
 2021-11-30 12:58:19 ,      9 ,    2161 ,    2161 ,               
 2021-11-30 12:58:20 ,     38 ,    9837 ,    9837 ,               
 2021-11-30 12:58:21 ,     54 ,   15676 ,   15676 ,               
 2021-11-30 12:58:22 ,      8 ,    1563 ,    1563 ,               
 2021-11-30 12:58:23 ,    111 ,   43405 ,   43405 ,               
 2021-11-30 12:58:24 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:25 ,    893 ,  657936 ,  657936 ,               
 2021-11-30 12:58:26 ,     53 ,   15462 ,   15462 ,               
 2021-11-30 12:58:27 ,     40 ,   10149 ,   10149 ,               
 2021-11-30 12:58:28 ,     63 ,   29049 ,   29049 ,               
 2021-11-30 12:58:29 ,      6 ,    1052 ,    1052 ,               
 2021-11-30 12:58:30 ,     35 ,    8965 ,    8965 ,               
 2021-11-30 12:58:31 ,     53 ,   13742 ,   13742 ,               
 2021-11-30 12:58:32 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:33 ,     65 ,   31986 ,   31986 ,               
 2021-11-30 12:58:34 ,   1012 ,  958445 ,  958445 ,               
 2021-11-30 12:58:35 ,     50 ,   14185 ,   14185 ,               
 2021-11-30 12:58:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:37 ,   1244 ,  775795 ,  775795 ,               
 2021-11-30 12:58:38 ,    149 ,  107958 ,  107958 ,               
 2021-11-30 12:58:39 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:40 ,    256 ,  143740 ,  143740 ,               
 2021-11-30 12:58:41 ,    489 ,  289634 ,  289634 ,               
 2021-11-30 12:58:42 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:44 ,    183 ,  123854 ,  123854 ,               
 2021-11-30 12:58:45 ,      8 ,     320 ,     320 ,               
 2021-11-30 12:58:46 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:47 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:49 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:50 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:51 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:52 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:53 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:54 ,     37 ,   11321 ,   11321 ,               
 2021-11-30 12:58:55 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:58:56 ,     37 ,   10985 ,   10985 ,               
 2021-11-30 12:58:57 ,      9 ,    2543 ,    2543 ,               
 2021-11-30 12:58:58 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:58:59 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:00 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:59:01 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:04 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:05 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:06 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:09 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:59:10 ,      0 ,       0 ,       0 ,               
