 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 12:29:08 ,    402 ,  172553 ,  172553 ,               
 2021-11-30 12:29:09 ,    377 ,  160855 ,  160855 ,               
 2021-11-30 12:29:10 ,    794 ,  577069 ,  577069 ,               
 2021-11-30 12:29:11 ,    144 ,   47739 ,   47739 ,               
 2021-11-30 12:29:12 ,   1007 ,  932676 ,  932676 ,               
 2021-11-30 12:29:13 ,    321 ,  408951 ,  408951 ,               
 2021-11-30 12:29:14 ,     33 ,    1328 ,    1280 ,               
 2021-11-30 12:29:15 ,     44 ,   11379 ,   11331 ,               
 2021-11-30 12:29:16 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:17 ,    479 ,  404276 ,  404276 ,               
 2021-11-30 12:29:18 ,      7 ,    1400 ,    1400 ,               
 2021-11-30 12:29:19 ,      8 ,     320 ,     320 ,               
 2021-11-30 12:29:20 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:21 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:22 ,     75 ,   37101 ,   37101 ,               
 2021-11-30 12:29:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:24 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:29:25 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:26 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:27 ,     61 ,   52089 ,   52089 ,               
 2021-11-30 12:29:28 ,    633 ,  529085 ,  529085 ,               
 2021-11-30 12:29:29 ,    103 ,   79014 ,   79014 ,               
 2021-11-30 12:29:30 ,   2506 , 2069084 , 2069084 ,               
 2021-11-30 12:29:31 ,      1 ,      48 ,       0 ,               
 2021-11-30 12:29:32 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:33 ,      1 ,      48 ,       0 ,               
 2021-11-30 12:29:34 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:29:35 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:37 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:38 ,     41 ,   11484 ,   11484 ,               
 2021-11-30 12:29:39 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:29:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:41 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:42 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:43 ,     17 ,    7874 ,    7874 ,               
 2021-11-30 12:29:44 ,    762 ,  592307 ,  592307 ,               
 2021-11-30 12:29:45 ,     41 ,   11142 ,   11142 ,               
 2021-11-30 12:29:46 ,     13 ,    5456 ,    5456 ,               
 2021-11-30 12:29:47 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:49 ,   1183 ,  983910 ,  983910 ,               
 2021-11-30 12:29:50 ,    882 , 1076113 , 1076113 ,               
 2021-11-30 12:29:51 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:52 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:53 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:54 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:29:55 ,     35 ,   11244 ,   11244 ,               
 2021-11-30 12:29:56 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:57 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:58 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:29:59 ,    614 ,  542522 ,  542522 ,               
 2021-11-30 12:30:00 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:01 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:04 ,    360 ,  183163 ,  183163 ,               
 2021-11-30 12:30:05 ,   6204 , 6426597 , 6426597 ,               
 2021-11-30 12:30:06 ,     11 ,    2294 ,    2246 ,               
 2021-11-30 12:30:07 ,   2700 , 3282813 , 3282813 ,               
 2021-11-30 12:30:08 ,   3045 , 3710789 , 3710741 ,               
 2021-11-30 12:30:09 ,      8 ,     320 ,     320 ,               
 2021-11-30 12:30:10 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:11 ,    193 ,   97496 ,   97496 ,               
 2021-11-30 12:30:12 ,    161 ,   58193 ,   58193 ,               
 2021-11-30 12:30:13 ,    736 ,  438701 ,  438701 ,               
 2021-11-30 12:30:14 ,   1333 ,  879862 ,  879862 ,               
 2021-11-30 12:30:15 ,    811 ,  615428 ,  615428 ,               
 2021-11-30 12:30:16 ,    189 ,  124133 ,  124133 ,               
 2021-11-30 12:30:17 ,     41 ,   13932 ,   13932 ,               
 2021-11-30 12:30:18 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:19 ,     12 ,     480 ,     480 ,               
 2021-11-30 12:30:20 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:21 ,     19 ,    8070 ,    8070 ,               
 2021-11-30 12:30:22 ,   1123 ,  978373 ,  978373 ,               
 2021-11-30 12:30:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:24 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:30:25 ,     43 ,   11223 ,   11223 ,               
 2021-11-30 12:30:26 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:27 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:28 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:29 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:30:30 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:31 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:32 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:33 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:34 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:35 ,     39 ,   11404 ,   11404 ,               
 2021-11-30 12:30:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:37 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:38 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:39 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:30:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:41 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:42 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:45 ,     29 ,   10831 ,   10831 ,               
 2021-11-30 12:30:46 ,     12 ,    1642 ,    1642 ,               
 2021-11-30 12:30:47 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:49 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:30:50 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:51 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:52 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:53 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:54 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:55 ,     39 ,   11048 ,   11048 ,               
 2021-11-30 12:30:56 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:57 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:58 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:30:59 ,      4 ,     160 ,     160 ,               
