 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 14:00:39 ,    374 ,  136069 ,  136069 ,               
 2021-11-30 14:00:40 ,    515 ,  281602 ,  281602 ,               
 2021-11-30 14:00:41 ,    517 ,  364674 ,  364674 ,               
 2021-11-30 14:00:42 ,     85 ,   42169 ,   42169 ,               
 2021-11-30 14:00:43 ,   1295 ,  948907 ,  948907 ,               
 2021-11-30 14:00:44 ,    514 ,  463217 ,  463169 ,               
 2021-11-30 14:00:45 ,     57 ,   22650 ,   22602 ,               
 2021-11-30 14:00:46 ,     23 ,    7651 ,    7651 ,               
 2021-11-30 14:00:47 ,    523 ,  408493 ,  408493 ,               
 2021-11-30 14:00:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:00:49 ,     12 ,     480 ,     480 ,               
 2021-11-30 14:00:50 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:00:51 ,     39 ,   11409 ,   11409 ,               
 2021-11-30 14:00:52 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:00:53 ,     43 ,   27064 ,   27064 ,               
 2021-11-30 14:00:54 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:00:55 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:00:56 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:00:57 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:00:58 ,    567 ,  441016 ,  441016 ,               
 2021-11-30 14:00:59 ,    164 ,  139127 ,  139079 ,               
 2021-11-30 14:01:00 ,   1963 , 2114948 , 2114948 ,               
 2021-11-30 14:01:01 ,     39 ,   11410 ,   11410 ,               
 2021-11-30 14:01:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:03 ,      1 ,      48 ,       0 ,               
 2021-11-30 14:01:04 ,      8 ,     320 ,     320 ,               
 2021-11-30 14:01:05 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:06 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:09 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:10 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:11 ,     33 ,   11171 ,   11171 ,               
 2021-11-30 14:01:12 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:13 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:14 ,    787 ,  600508 ,  600508 ,               
 2021-11-30 14:01:15 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:16 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:17 ,     44 ,   15143 ,   15143 ,               
 2021-11-30 14:01:18 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:19 ,   1363 , 1637238 , 1637238 ,               
 2021-11-30 14:01:20 ,    320 ,  401729 ,  401729 ,               
 2021-11-30 14:01:21 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:22 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:24 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:01:25 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:26 ,     37 ,   11699 ,   11699 ,               
 2021-11-30 14:01:27 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:28 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:29 ,    656 ,  544209 ,  544209 ,               
 2021-11-30 14:01:30 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:31 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:32 ,      1 ,      48 ,       0 ,               
 2021-11-30 14:01:33 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:34 ,     92 ,   32098 ,   32098 ,               
 2021-11-30 14:01:35 ,   2545 , 2255528 , 2255528 ,               
 2021-11-30 14:01:36 ,   2693 , 2706800 , 2706800 ,               
 2021-11-30 14:01:37 ,   2107 , 2078652 , 2078652 ,               
 2021-11-30 14:01:38 ,     11 ,    2526 ,    2478 ,               
 2021-11-30 14:01:39 ,      8 ,     320 ,     320 ,               
 2021-11-30 14:01:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:41 ,    966 ,  611820 ,  611820 ,               
 2021-11-30 14:01:42 ,   2547 , 2616472 , 2616472 ,               
 2021-11-30 14:01:43 ,   2576 , 2620299 , 2620299 ,               
 2021-11-30 14:01:44 ,    812 ,  780805 ,  780805 ,               
 2021-11-30 14:01:45 ,    815 ,  614560 ,  614560 ,               
 2021-11-30 14:01:46 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:47 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:49 ,      8 ,     320 ,     320 ,               
 2021-11-30 14:01:50 ,     33 ,   16025 ,   16025 ,               
 2021-11-30 14:01:51 ,    110 ,   46428 ,   46428 ,               
 2021-11-30 14:01:52 ,   1109 ,  985130 ,  985130 ,               
 2021-11-30 14:01:53 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:54 ,     16 ,     640 ,     640 ,               
 2021-11-30 14:01:55 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:01:56 ,     35 ,   11612 ,   11612 ,               
 2021-11-30 14:01:57 ,     46 ,   15579 ,   15579 ,               
 2021-11-30 14:01:58 ,     10 ,    1511 ,    1511 ,               
 2021-11-30 14:01:59 ,     12 ,     480 ,     480 ,               
 2021-11-30 14:02:00 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:01 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:04 ,     50 ,   14423 ,   14423 ,               
 2021-11-30 14:02:05 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:06 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:09 ,      8 ,     320 ,     320 ,               
 2021-11-30 14:02:10 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:11 ,    120 ,   64795 ,   64795 ,               
 2021-11-30 14:02:12 ,   1308 ,  890021 ,  890021 ,               
 2021-11-30 14:02:13 ,     30 ,   13662 ,   13662 ,               
 2021-11-30 14:02:14 ,    430 ,  420460 ,  420460 ,               
 2021-11-30 14:02:15 ,    211 ,  124924 ,  124924 ,               
 2021-11-30 14:02:16 ,     67 ,   25018 ,   25018 ,               
 2021-11-30 14:02:17 ,      3 ,     919 ,     919 ,               
 2021-11-30 14:02:18 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:19 ,     12 ,     480 ,     480 ,               
 2021-11-30 14:02:20 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:21 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:22 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:24 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:25 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:26 ,     39 ,   11755 ,   11755 ,               
 2021-11-30 14:02:27 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:28 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:29 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:02:30 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:31 ,     37 ,   11332 ,   11332 ,               
 2021-11-30 14:02:32 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:33 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:34 ,      6 ,     560 ,     560 ,               
 2021-11-30 14:02:35 ,      2 ,     400 ,     400 ,               
 2021-11-30 14:02:36 ,      2 ,     400 ,     400 ,               
 2021-11-30 14:02:37 ,     45 ,    9854 ,    9854 ,               
 2021-11-30 14:02:38 ,      1 ,      48 ,       0 ,               
 2021-11-30 14:02:39 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:02:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:41 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:42 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:45 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:46 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:47 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:49 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:50 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:51 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:52 ,      1 ,      48 ,       0 ,               
 2021-11-30 14:02:53 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:54 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:55 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:56 ,     41 ,   11837 ,   11837 ,               
 2021-11-30 14:02:57 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:58 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:02:59 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:03:00 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:01 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:04 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:05 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:06 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:09 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:10 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:11 ,     43 ,   11575 ,   11575 ,               
 2021-11-30 14:03:12 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:13 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:14 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:03:15 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:16 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:17 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:18 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:19 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:20 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:21 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:22 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:24 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:25 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:26 ,     35 ,   11596 ,   11596 ,               
 2021-11-30 14:03:27 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:28 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:29 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:03:30 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:31 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:32 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:33 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:34 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:35 ,     42 ,   12530 ,   12530 ,               
 2021-11-30 14:03:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:37 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:38 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:39 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:03:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:41 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:42 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:45 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:46 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:47 ,    216 ,   92928 ,   92928 ,               
 2021-11-30 14:03:48 ,      3 ,     225 ,     225 ,               
 2021-11-30 14:03:49 ,     14 ,     584 ,     584 ,               
 2021-11-30 14:03:50 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:03:51 ,     39 ,   11409 ,   11409 ,               
 2021-11-30 14:03:52 ,    161 ,  113040 ,  113040 ,               
 2021-11-30 14:03:53 ,     11 ,    5438 ,    5438 ,               
