 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 13:25:52 ,    540 ,  228674 ,  228674 ,               
 2021-11-30 13:25:53 ,    503 ,  267034 ,  267034 ,               
 2021-11-30 13:25:54 ,   1039 ,  828353 ,  828353 ,               
 2021-11-30 13:25:55 ,    427 ,  414554 ,  414554 ,               
 2021-11-30 13:25:56 ,    113 ,   28461 ,   28461 ,               
 2021-11-30 13:25:57 ,    175 ,   65574 ,   65526 ,               
 2021-11-30 13:25:58 ,     42 ,   16424 ,   16376 ,               
 2021-11-30 13:25:59 ,    394 ,  293517 ,  293517 ,               
 2021-11-30 13:26:00 ,      8 ,    1438 ,    1438 ,               
 2021-11-30 13:26:01 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:02 ,     12 ,     480 ,     480 ,               
 2021-11-30 13:26:03 ,      7 ,     964 ,     964 ,               
 2021-11-30 13:26:04 ,     25 ,   13297 ,   13297 ,               
 2021-11-30 13:26:05 ,   1830 , 1675753 , 1675753 ,               
 2021-11-30 13:26:06 ,    825 ,  827291 ,  827291 ,               
 2021-11-30 13:26:07 ,      8 ,     320 ,     320 ,               
 2021-11-30 13:26:08 ,     45 ,   12812 ,   12812 ,               
 2021-11-30 13:26:09 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:10 ,      8 ,    1271 ,    1271 ,               
 2021-11-30 13:26:11 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:12 ,      5 ,     208 ,     160 ,               
 2021-11-30 13:26:13 ,      1 ,      48 ,       0 ,               
 2021-11-30 13:26:14 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:15 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:16 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:17 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:18 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:19 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:20 ,     37 ,   11325 ,   11325 ,               
 2021-11-30 13:26:21 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:22 ,    790 ,  610944 ,  610944 ,               
 2021-11-30 13:26:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:24 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:25 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:26 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:27 ,    536 ,  617142 ,  617142 ,               
 2021-11-30 13:26:28 ,    747 ,  953528 ,  953528 ,               
 2021-11-30 13:26:29 ,    379 ,  464650 ,  464650 ,               
 2021-11-30 13:26:30 ,     46 ,   15224 ,   15224 ,               
 2021-11-30 13:26:31 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:32 ,      8 ,     320 ,     320 ,               
 2021-11-30 13:26:33 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:34 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:35 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:37 ,    178 ,  155123 ,  155123 ,               
 2021-11-30 13:26:38 ,    514 ,  381119 ,  381119 ,               
 2021-11-30 13:26:39 ,     39 ,   11077 ,   11077 ,               
 2021-11-30 13:26:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:41 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:42 ,      8 ,     320 ,     320 ,               
 2021-11-30 13:26:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:26:45 ,     37 ,   11327 ,   11327 ,               
 2021-11-30 13:26:46 ,      2 ,      96 ,       0 ,               
 2021-11-30 13:26:47 ,     11 ,    1073 ,    1073 ,               
 2021-11-30 13:26:48 ,   1792 , 1393987 , 1393987 ,               
 2021-11-30 13:26:49 ,   2505 , 2510256 , 2510256 ,               
 2021-11-30 13:26:50 ,   2245 , 2257824 , 2257824 ,               
 2021-11-30 13:26:51 ,    504 ,  468298 ,  468298 ,               
