 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 13:50:22 ,    392 ,  113774 ,  113774 ,               
 2021-11-30 13:50:23 ,   1742 , 1542495 , 1542495 ,               
 2021-11-30 13:50:24 ,    417 ,  179961 ,  179961 ,               
 2021-11-30 13:50:25 ,    326 ,  168529 ,  168529 ,               
 2021-11-30 13:50:26 ,     89 ,   21466 ,   21466 ,               
 2021-11-30 13:50:27 ,    195 ,   58771 ,   58771 ,               
 2021-11-30 13:50:28 ,     94 ,   36827 ,   36779 ,               
 2021-11-30 13:50:29 ,     25 ,    7434 ,    7386 ,               
 2021-11-30 13:50:30 ,      1 ,      68 ,      68 ,               
 2021-11-30 13:50:31 ,    496 ,  395977 ,  395977 ,               
 2021-11-30 13:50:32 ,     12 ,     480 ,     480 ,               
 2021-11-30 13:50:33 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:34 ,   1027 ,  839692 ,  839692 ,               
 2021-11-30 13:50:35 ,    789 , 1047194 , 1047194 ,               
 2021-11-30 13:50:36 ,     80 ,   35347 ,   35347 ,               
 2021-11-30 13:50:37 ,     10 ,     439 ,     439 ,               
 2021-11-30 13:50:38 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:39 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:41 ,    749 ,  573541 ,  573541 ,               
 2021-11-30 13:50:42 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:50:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:44 ,      1 ,      48 ,       0 ,               
 2021-11-30 13:50:45 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:46 ,     43 ,   11568 ,   11568 ,               
 2021-11-30 13:50:47 ,      5 ,     208 ,     160 ,               
 2021-11-30 13:50:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:49 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:50 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:51 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:52 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:53 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:54 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:55 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:56 ,     17 ,    7884 ,    7884 ,               
 2021-11-30 13:50:57 ,   2615 , 2635274 , 2635274 ,               
 2021-11-30 13:50:58 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:50:59 ,     41 ,   11160 ,   11160 ,               
 2021-11-30 13:51:00 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:01 ,     13 ,    5521 ,    5521 ,               
 2021-11-30 13:51:02 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:51:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:04 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:05 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:06 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:09 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:10 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:11 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:12 ,    717 ,  546652 ,  546652 ,               
 2021-11-30 13:51:13 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:14 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:15 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:16 ,      1 ,      48 ,       0 ,               
 2021-11-30 13:51:17 ,     47 ,   11728 ,   11728 ,               
 2021-11-30 13:51:18 ,   3058 , 2899960 , 2899960 ,               
 2021-11-30 13:51:19 ,   3962 , 4207016 , 4207016 ,               
 2021-11-30 13:51:20 ,    124 ,   73582 ,   73582 ,               
 2021-11-30 13:51:21 ,     73 ,   29205 ,   29205 ,               
 2021-11-30 13:51:22 ,   2598 , 2570475 , 2570475 ,               
 2021-11-30 13:51:23 ,    749 ,  433231 ,  433231 ,               
 2021-11-30 13:51:24 ,    186 ,  123863 ,  123815 ,               
 2021-11-30 13:51:25 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:26 ,     39 ,   13900 ,   13900 ,               
 2021-11-30 13:51:27 ,     86 ,   28642 ,   28642 ,               
 2021-11-30 13:51:28 ,    784 ,  598936 ,  598936 ,               
 2021-11-30 13:51:29 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:30 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:31 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:32 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:51:33 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:34 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:35 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:37 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:38 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:39 ,     35 ,   10911 ,   10911 ,               
 2021-11-30 13:51:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:41 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:42 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:51:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:45 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:46 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:47 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:49 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:50 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:51 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:52 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:53 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:54 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:55 ,     35 ,   11879 ,   11879 ,               
 2021-11-30 13:51:56 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:57 ,     12 ,    1439 ,    1439 ,               
 2021-11-30 13:51:58 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:51:59 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:00 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:01 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:04 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:05 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:06 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:09 ,     33 ,   10816 ,   10816 ,               
 2021-11-30 13:52:10 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:11 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:12 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:52:13 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:14 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:15 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:16 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:17 ,      1 ,     200 ,     200 ,               
 2021-11-30 13:52:18 ,      3 ,     448 ,     400 ,               
 2021-11-30 13:52:19 ,      2 ,     400 ,     400 ,               
 2021-11-30 13:52:20 ,      2 ,     400 ,     400 ,               
 2021-11-30 13:52:21 ,      8 ,    1125 ,    1125 ,               
 2021-11-30 13:52:22 ,     43 ,    8857 ,    8857 ,               
 2021-11-30 13:52:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:24 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:25 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:26 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:27 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:28 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:29 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:30 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:31 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:32 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:33 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:34 ,      1 ,      48 ,       0 ,               
 2021-11-30 13:52:35 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:37 ,     49 ,   12150 ,   12150 ,               
 2021-11-30 13:52:38 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:39 ,     41 ,   11137 ,   11137 ,               
 2021-11-30 13:52:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:41 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:42 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:52:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:45 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:46 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:47 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:49 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:50 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:51 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:52 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:53 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:54 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:55 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:56 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:57 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:58 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:52:59 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:00 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:01 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:04 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:05 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:06 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:09 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:53:10 ,      0 ,       0 ,       0 ,               
