 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 13:00:51 ,    394 ,  147028 ,  147028 ,               
 2021-11-30 13:00:52 ,    532 ,  323341 ,  323341 ,               
 2021-11-30 13:00:53 ,    499 ,  350900 ,  350900 ,               
 2021-11-30 13:00:54 ,     88 ,   53360 ,   53360 ,               
 2021-11-30 13:00:55 ,    843 ,  615191 ,  615191 ,               
 2021-11-30 13:00:56 ,    668 ,  768548 ,  768548 ,               
 2021-11-30 13:00:57 ,     45 ,   16557 ,   16557 ,               
 2021-11-30 13:00:58 ,     43 ,   11388 ,   11292 ,               
 2021-11-30 13:00:59 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:00 ,    529 ,  408205 ,  408205 ,               
 2021-11-30 13:01:01 ,     12 ,     480 ,     480 ,               
 2021-11-30 13:01:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:04 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:05 ,     48 ,   18558 ,   18558 ,               
 2021-11-30 13:01:06 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:01:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:09 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:10 ,     36 ,   11306 ,   11306 ,               
 2021-11-30 13:01:11 ,    742 ,  573233 ,  573233 ,               
 2021-11-30 13:01:12 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:13 ,   2001 , 2123770 , 2123770 ,               
 2021-11-30 13:01:14 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:15 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:16 ,      5 ,     208 ,     160 ,               
 2021-11-30 13:01:17 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:18 ,      1 ,      48 ,       0 ,               
 2021-11-30 13:01:19 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:20 ,     37 ,   11328 ,   11328 ,               
 2021-11-30 13:01:21 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:01:22 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:24 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:25 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:26 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:27 ,     42 ,   27180 ,   27180 ,               
 2021-11-30 13:01:28 ,    781 ,  584309 ,  584309 ,               
 2021-11-30 13:01:29 ,     13 ,    5522 ,    5522 ,               
 2021-11-30 13:01:30 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:31 ,      8 ,     320 ,     320 ,               
 2021-11-30 13:01:32 ,   1363 , 1337470 , 1337470 ,               
 2021-11-30 13:01:33 ,    616 ,  719105 ,  719105 ,               
 2021-11-30 13:01:34 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:35 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:36 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:01:37 ,     41 ,   11486 ,   11486 ,               
 2021-11-30 13:01:38 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:39 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:41 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:01:42 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:43 ,    619 ,  542724 ,  542724 ,               
 2021-11-30 13:01:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:45 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:01:46 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:01:47 ,   1981 , 1612709 , 1612709 ,               
 2021-11-30 13:01:48 ,   4618 , 5426868 , 5426868 ,               
 2021-11-30 13:01:49 ,   3699 , 4338590 , 4338542 ,               
 2021-11-30 13:01:50 ,   1860 , 2269294 , 2269294 ,               
 2021-11-30 13:01:51 ,    122 ,   74211 ,   74211 ,               
 2021-11-30 13:01:52 ,     87 ,   31052 ,   31052 ,               
 2021-11-30 13:01:53 ,   1310 ,  864538 ,  864538 ,               
 2021-11-30 13:01:54 ,    532 ,  417869 ,  417869 ,               
 2021-11-30 13:01:55 ,    161 ,  134312 ,  134264 ,               
 2021-11-30 13:01:56 ,     13 ,     540 ,     540 ,               
 2021-11-30 13:01:57 ,     73 ,   21686 ,   21686 ,               
 2021-11-30 13:01:58 ,     37 ,   11026 ,   11026 ,               
 2021-11-30 13:01:59 ,    791 ,  613452 ,  613452 ,               
