 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 12:07:51 ,    377 ,  170826 ,  170826 ,               
 2021-11-30 12:07:52 ,    319 ,  128916 ,  128916 ,               
 2021-11-30 12:07:53 ,   1056 ,  666246 ,  666246 ,               
 2021-11-30 12:07:54 ,     88 ,   23667 ,   23667 ,               
 2021-11-30 12:07:55 ,    163 ,   72334 ,   72334 ,               
 2021-11-30 12:07:56 ,   1069 , 1259080 , 1259080 ,               
 2021-11-30 12:07:57 ,     32 ,    1280 ,    1280 ,               
 2021-11-30 12:07:58 ,     26 ,    9489 ,    9441 ,               
 2021-11-30 12:07:59 ,     13 ,    1710 ,    1662 ,               
 2021-11-30 12:08:00 ,     33 ,   19791 ,   19791 ,               
 2021-11-30 12:08:01 ,    489 ,  386139 ,  386139 ,               
 2021-11-30 12:08:02 ,     41 ,   11020 ,   11020 ,               
 2021-11-30 12:08:03 ,      8 ,     785 ,     785 ,               
 2021-11-30 12:08:04 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:05 ,     41 ,   26582 ,   26582 ,               
 2021-11-30 12:08:06 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:07 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:08:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:09 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:10 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:11 ,     37 ,   22769 ,   22769 ,               
 2021-11-30 12:08:12 ,    619 ,  555790 ,  555790 ,               
 2021-11-30 12:08:13 ,   1755 , 1823151 , 1823151 ,               
 2021-11-30 12:08:14 ,    243 ,  301644 ,  301596 ,               
 2021-11-30 12:08:15 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:16 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:17 ,      9 ,     368 ,     320 ,               
 2021-11-30 12:08:18 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:19 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:20 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:21 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:22 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:24 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:25 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:26 ,     31 ,   18306 ,   18306 ,               
 2021-11-30 12:08:27 ,    753 ,  582091 ,  582091 ,               
 2021-11-30 12:08:28 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:29 ,      1 ,      60 ,      60 ,               
 2021-11-30 12:08:30 ,     40 ,   15182 ,   15182 ,               
 2021-11-30 12:08:31 ,      8 ,    1271 ,    1271 ,               
 2021-11-30 12:08:32 ,     41 ,   21636 ,   21636 ,               
 2021-11-30 12:08:33 ,   1955 , 2035641 , 2035641 ,               
 2021-11-30 12:08:34 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:35 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:37 ,      4 ,     160 ,     160 ,               
 2021-11-30 12:08:38 ,     23 ,    9252 ,    9252 ,               
 2021-11-30 12:08:39 ,     12 ,    1662 ,    1662 ,               
 2021-11-30 12:08:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:41 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:42 ,    584 ,  445588 ,  445588 ,               
 2021-11-30 12:08:43 ,     81 ,   98990 ,   98990 ,               
 2021-11-30 12:08:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:45 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:46 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:08:47 ,     11 ,    1073 ,    1073 ,               
 2021-11-30 12:08:48 ,   1816 , 1420797 , 1420749 ,               
 2021-11-30 12:08:49 ,   2573 , 2646152 , 2646152 ,               
 2021-11-30 12:08:50 ,   2477 , 2606512 , 2606512 ,               
 2021-11-30 12:08:51 ,   1083 , 1080790 , 1080790 ,               
 2021-11-30 12:08:52 ,   2674 , 2663080 , 2663080 ,               
 2021-11-30 12:08:53 ,   2753 , 2775072 , 2775072 ,               
