 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 13:32:44 ,    340 ,  118214 ,  118214 ,               
 2021-11-30 13:32:45 ,    855 ,  515405 ,  515405 ,               
 2021-11-30 13:32:46 ,    307 ,  187428 ,  187428 ,               
 2021-11-30 13:32:47 ,    100 ,   42801 ,   42801 ,               
 2021-11-30 13:32:48 ,    343 ,  172177 ,  172177 ,               
 2021-11-30 13:32:49 ,   1295 , 1286291 , 1286291 ,               
 2021-11-30 13:32:50 ,    101 ,   40026 ,   39978 ,               
 2021-11-30 13:32:51 ,     11 ,    1470 ,    1422 ,               
 2021-11-30 13:32:52 ,    321 ,  409798 ,  409798 ,               
 2021-11-30 13:32:53 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:32:54 ,     12 ,     480 ,     480 ,               
 2021-11-30 13:32:55 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:32:56 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:32:57 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:32:58 ,     82 ,   41966 ,   41966 ,               
 2021-11-30 13:32:59 ,     12 ,    1280 ,    1280 ,               
 2021-11-30 13:33:00 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:01 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:02 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:03 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:04 ,    600 ,  567572 ,  567572 ,               
 2021-11-30 13:33:05 ,    824 ,  998982 ,  998934 ,               
 2021-11-30 13:33:06 ,    920 , 1108748 , 1108748 ,               
 2021-11-30 13:33:07 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:08 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:09 ,     49 ,   11805 ,   11805 ,               
 2021-11-30 13:33:10 ,      1 ,      48 ,       0 ,               
 2021-11-30 13:33:11 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:12 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:13 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:14 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:15 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:16 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:17 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:18 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:19 ,     17 ,    7875 ,    7875 ,               
 2021-11-30 13:33:20 ,    785 ,  603070 ,  603070 ,               
 2021-11-30 13:33:21 ,      8 ,    1119 ,    1119 ,               
 2021-11-30 13:33:22 ,     13 ,    5276 ,    5276 ,               
 2021-11-30 13:33:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:24 ,   1082 ,  992398 ,  992398 ,               
 2021-11-30 13:33:25 ,   1032 , 1063809 , 1063809 ,               
 2021-11-30 13:33:26 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:27 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:28 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:29 ,      4 ,     160 ,     160 ,               
 2021-11-30 13:33:30 ,      0 ,       0 ,       0 ,               
 2021-11-30 13:33:31 ,      0 ,       0 ,       0 ,               
