 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 12:11:19 ,    582 ,  254066 ,  254066 ,               
 2021-11-30 12:11:20 ,    430 ,  245610 ,  245610 ,               
 2021-11-30 12:11:21 ,    399 ,  300931 ,  300931 ,               
 2021-11-30 12:11:22 ,    123 ,   59175 ,   59175 ,               
 2021-11-30 12:11:23 ,   1266 , 1195893 , 1195893 ,               
 2021-11-30 12:11:24 ,    148 ,  138271 ,  138271 ,               
 2021-11-30 12:11:25 ,     65 ,   28174 ,   28078 ,               
 2021-11-30 12:11:26 ,      8 ,    1181 ,    1181 ,               
 2021-11-30 12:11:27 ,      5 ,     741 ,     741 ,               
 2021-11-30 12:11:28 ,    498 ,  395508 ,  395508 ,               
 2021-11-30 12:11:29 ,     12 ,     480 ,     480 ,               
 2021-11-30 12:11:30 ,     39 ,   11408 ,   11408 ,               
 2021-11-30 12:11:31 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:32 ,     34 ,   13906 ,   13906 ,               
 2021-11-30 12:11:33 ,     53 ,   31696 ,   31696 ,               
 2021-11-30 12:11:34 ,      8 ,     320 ,     320 ,               
 2021-11-30 12:11:35 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:36 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:37 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:38 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:39 ,    745 ,  573373 ,  573373 ,               
 2021-11-30 12:11:40 ,     45 ,   14584 ,   14584 ,               
 2021-11-30 12:11:41 ,   1771 , 2105860 , 2105860 ,               
 2021-11-30 12:11:42 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:44 ,     10 ,     416 ,     320 ,               
 2021-11-30 12:11:45 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:46 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:47 ,      0 ,       0 ,       0 ,               
 2021-11-30 12:11:48 ,      0 ,       0 ,       0 ,               
