 Date and time       , Frames ,  Bytes  ,  BYTES  ,               
 2021-11-30 14:04:00 ,    197 ,   96355 ,   96355 ,               
 2021-11-30 14:04:01 ,    555 ,  230794 ,  230794 ,               
 2021-11-30 14:04:02 ,    665 ,  457041 ,  457041 ,               
 2021-11-30 14:04:03 ,    157 ,   59850 ,   59850 ,               
 2021-11-30 14:04:04 ,   1622 , 1200022 , 1200022 ,               
 2021-11-30 14:04:05 ,    248 ,  172192 ,  172144 ,               
 2021-11-30 14:04:06 ,     83 ,   18086 ,   18038 ,               
 2021-11-30 14:04:07 ,     43 ,   11336 ,   11336 ,               
 2021-11-30 14:04:08 ,    530 ,  408522 ,  408522 ,               
 2021-11-30 14:04:09 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:10 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:11 ,     12 ,     480 ,     480 ,               
 2021-11-30 14:04:12 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:13 ,     12 ,    1705 ,    1705 ,               
 2021-11-30 14:04:14 ,     70 ,   37510 ,   37510 ,               
 2021-11-30 14:04:15 ,      7 ,    1079 ,    1079 ,               
 2021-11-30 14:04:16 ,     38 ,   19039 ,   19039 ,               
 2021-11-30 14:04:17 ,      2 ,      80 ,      80 ,               
 2021-11-30 14:04:18 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:19 ,     17 ,    7883 ,    7883 ,               
 2021-11-30 14:04:20 ,    724 ,  565346 ,  565298 ,               
 2021-11-30 14:04:21 ,   2018 , 2124466 , 2124466 ,               
 2021-11-30 14:04:22 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:23 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:24 ,      1 ,      48 ,       0 ,               
 2021-11-30 14:04:25 ,     35 ,   11247 ,   11247 ,               
 2021-11-30 14:04:26 ,      8 ,     320 ,     320 ,               
 2021-11-30 14:04:27 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:28 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:29 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:30 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:31 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:32 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:33 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:34 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:35 ,    768 ,  599751 ,  599751 ,               
 2021-11-30 14:04:36 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:04:37 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:38 ,     47 ,   16349 ,   16349 ,               
 2021-11-30 14:04:39 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:40 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:41 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:04:42 ,   1814 , 2049991 , 2049991 ,               
 2021-11-30 14:04:43 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:44 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:45 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:46 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:04:47 ,     43 ,   11236 ,   11236 ,               
 2021-11-30 14:04:48 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:49 ,      1 ,      48 ,       0 ,               
 2021-11-30 14:04:50 ,      0 ,       0 ,       0 ,               
 2021-11-30 14:04:51 ,      4 ,     160 ,     160 ,               
 2021-11-30 14:04:52 ,    597 ,  541852 ,  541852 ,               
 2021-11-30 14:04:53 ,      0 ,       0 ,       0 ,               
